date,Bond/Credit Smooth Score Best,Vol-Matched Static G/D (52% G),DD-Matched Static G/D (34% G),Best Sharpe Static G/D (89% G),Best CAGR Static under Target DD (100% G)
2017-10-30,1.0781606203604521,1.074497316555498,1.0661379098654578,1.0916884598398506,1.0968005314301157
2017-10-31,1.0809031143431445,1.0770361796454315,1.0682590318042038,1.0951056377117898,1.1004839216235969
2017-11-01,1.0817623495302149,1.0781038872437687,1.0697391883415237,1.095303804913975,1.1004179288238753
2017-11-02,1.0812346501206358,1.0775936613980632,1.069249202264446,1.0947511725620476,1.099852481271119
2017-11-03,1.0865175027601865,1.0823174838523089,1.072690189201867,1.1021730552683322,1.1080923473248823
2017-11-06,1.088613610254403,1.0841478046564996,1.073840976238138,1.1054377790553163,1.1117933026355948
2017-11-07,1.088395126981478,1.0838554764891881,1.0732838341818711,1.1057059473757875,1.1122323213455199
2017-11-08,1.0918704899789238,1.0871736372921152,1.076069219272373,1.1101506982251068,1.117020211435026
2017-11-09,1.0869226607794558,1.0824609897451491,1.0721370024542276,1.1037855007020885,1.1101510820067588
2017-11-10,1.0872617175047528,1.0828230897087447,1.0725578255484114,1.1040231536948424,1.1103507614746588
2017-11-13,1.0878874837673893,1.0834436776549923,1.0731382120466493,1.1047285043294022,1.11108186598876
2017-11-14,1.0856211103420068,1.0812152045774313,1.0710535675146893,1.1021967547319815,1.108457964710538
2017-11-15,1.0795717311236313,1.0752811242426412,1.065581817252019,1.095287514827281,1.101252345968998
2017-11-16,1.0913812995442846,1.0869753828204969,1.076752843059667,1.1080819954988252,1.1143803402465564
2017-11-17,1.0883940261673135,1.0841182406247654,1.074626625928174,1.1036800417979735,1.1095080746314563
2017-11-20,1.090939739001789,1.0866933867915312,1.0774224108207695,1.1057882599177788,1.1114739886963065
2017-11-21,1.099309194208832,1.0949092194755623,1.0844756763681007,1.1164532224109311,1.1228825117261514
2017-11-22,1.0984727904303786,1.0940838781349826,1.0837011247579056,1.115520804889912,1.121917563805077
2017-11-24,1.1013550341202458,1.0969163912950024,1.0857333664926714,1.1200452436025345,1.1269572421405436
2017-11-27,1.1008650447681017,1.0964409782547533,1.0852363002043723,1.1196160001412947,1.126542159110711
2017-11-28,1.109088741898366,1.1046264189869721,1.0948429322643103,1.124783178602387,1.1307866762299241
2017-11-29,1.1028492786549102,1.0982795103965568,1.0929957353270734,1.1089368168660438,1.1120511148499068
2017-11-30,1.1114723103843702,1.1068790256650043,1.1011573112611388,1.118446834125803,1.1218344115601835
2017-12-01,1.1086933167894728,1.1041467895652965,1.0991173959911675,1.1142700830741807,1.1172227735307685
2017-12-04,1.1035016330328942,1.0992187671323062,1.0973628774797513,1.1027304103878255,1.1036951557213053
2017-12-05,1.100951755266969,1.096583401228207,1.093753388967451,1.1021079735389052,1.1036736414187631
2017-12-06,1.103140629623619,1.0986208920454015,1.0947750763684965,1.106248827748882,1.1084435347234622
2017-12-07,1.106841157140655,1.102171150001742,1.097546765074574,1.1114150868905643,1.1140940862700632
2017-12-08,1.1127345366410295,1.108124490506638,1.10391068219805,1.116511737668893,1.1189328366826072
2017-12-11,1.1181017497976102,1.1133503270279115,1.108399530217692,1.1232680270455708,1.1261479781743218
2017-12-12,1.1192609652749097,1.1146475687009774,1.1104670499630376,1.122960218923897,1.1253575361439838
2017-12-13,1.1205682833030155,1.1159434462520808,1.1117066353437433,1.1243726712946287,1.1268048559373207
2017-12-14,1.1169389678145862,1.1121734448312084,1.1071395671572457,1.1222610322659268,1.125191226574259
2017-12-15,1.1262271789807667,1.121271924668981,1.115443637001146,1.1330114873231076,1.1364375624687848
2017-12-18,1.1357387404844428,1.1307791735367025,1.1250179543552745,1.1423750602306388,1.1457569235956118
2017-12-19,1.131152384219536,1.126329520623339,1.1210630677225288,1.1368943862889116,1.1399662034933546
2017-12-20,1.13061838598066,1.1259127110752087,1.1210238563959685,1.1356905947370435,1.1385257250481247
2017-12-21,1.1306067326119402,1.1260365109724726,1.1215689889211766,1.1349369465842536,1.137508360912162
2017-12-22,1.129877794868671,1.1253733860755404,1.1210715623408138,1.1339293909648225,1.1363974539683175
2017-12-26,1.1270566024224307,1.122915579926477,1.1195988623109139,1.1294242674514194,1.1312781055469256
2017-12-27,1.1278361760693854,1.1236354969669347,1.1201391231023614,1.1305164822783618,1.1324817353356031
2017-12-28,1.129357561064331,1.1251618214265329,1.1216582329369922,1.132057268074748,1.134026722706797
