date,portfolio,dependent_return,window,n_obs,alpha_daily,alpha_annualized,r2,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,beta_mom
2018-03-20,G,G excess return,252,252,-6.346050794565767e-07,-0.000159907744167187,0.9549843450972004,1.0774233700105795,-0.11541934529558932,-0.35419505104473037,-0.17513836948244152,-0.24788361522976554,0.14154364074987405
2018-03-21,G,G excess return,252,252,-2.4654630961187572e-05,-0.006193782547901705,0.9549991193174233,1.0794459499740838,-0.10966231359034236,-0.34738399117172064,-0.178409178504939,-0.2567446639769267,0.14759147630847042
2018-03-22,G,G excess return,252,252,-1.610390588434533e-05,-0.004049993524993911,0.9566381280676161,1.0746083918022291,-0.106613563719153,-0.349269284838988,-0.1794865352568098,-0.2577474714174579,0.14540822827237584
2018-03-23,G,G excess return,252,252,-2.10394196349488e-05,-0.0052879587850322984,0.9582666965679245,1.0754593025501356,-0.10764773364125022,-0.3493536575965127,-0.17981445686596786,-0.26014135823071804,0.14430414188065102
2018-03-26,G,G excess return,252,252,-1.5196474453227292e-05,-0.0038222173205422205,0.9606647275848357,1.0782520758039045,-0.1092677535347872,-0.3478598437183887,-0.18007917441431479,-0.263959951610701,0.14453973756097355
2018-03-27,G,G excess return,252,252,-2.668421673549196e-05,-0.006701953398100535,0.962206683488059,1.0800622792158359,-0.10758335975995803,-0.3487687936109001,-0.18872774877715282,-0.267786855333499,0.1478373606320951
2018-03-28,G,G excess return,252,252,-2.778420140567818e-05,-0.0069772611183158695,0.9623742338230643,1.079931386341631,-0.10565786520458968,-0.3491494971982379,-0.1863331734315446,-0.27674087276231035,0.14180753181717734
2018-03-29,G,G excess return,252,252,-3.307575858637768e-05,-0.008300587305862583,0.9630582888739486,1.0798943426920364,-0.1067556888782905,-0.34820968824315784,-0.185138619285581,-0.2765545888541439,0.14328198883428056
2018-04-02,G,G excess return,252,252,-2.6107270943438074e-05,-0.006557523146318189,0.9642431453998992,1.0776428378664675,-0.1065116349426269,-0.34494469780829695,-0.1857981365036172,-0.2787317254786306,0.1447160504217413
2018-04-03,G,G excess return,252,252,-3.388449396191223e-05,-0.00850268312169522,0.9643726926539528,1.0763012868558088,-0.107330359387864,-0.343988735592553,-0.18816811076149537,-0.28073610213387107,0.1451357271534301
2018-04-04,G,G excess return,252,252,-3.299634217770357e-05,-0.00828073963569842,0.9646491315277227,1.076145232494082,-0.10800968214141497,-0.3438499150789758,-0.18857420781509254,-0.2807168898940072,0.1451928147507506
2018-04-05,G,G excess return,252,252,-3.2528021915313013e-05,-0.008163689453580703,0.964678858610595,1.0765932774454132,-0.10777858629137449,-0.34383358138781606,-0.18808478244077972,-0.28108803176956265,0.14451158450054136
2018-04-06,G,G excess return,252,252,-3.20955575209954e-05,-0.008055588730197183,0.965674053291314,1.0754794243514627,-0.10620672489819209,-0.34358388658485856,-0.18931730102484146,-0.2816334588704577,0.14480654422744238
2018-04-09,G,G excess return,252,252,-4.570088319870422e-05,-0.011450820271506568,0.9654908251785115,1.076006842759912,-0.10609960669395711,-0.3424173668013756,-0.18095747106565926,-0.28125887355396856,0.14392945900263485
2018-04-10,G,G excess return,252,252,-3.9914441409816885e-05,-0.010008221050218147,0.9660951171364206,1.0769938995102162,-0.10577506614770849,-0.3438797213145319,-0.1840295269779555,-0.2782111021269675,0.1443648299985241
2018-04-11,G,G excess return,252,252,-4.830231655241465e-05,-0.01209869283089593,0.9663415774602288,1.0758844992089838,-0.1057364791299257,-0.3424603153499973,-0.1870693115060052,-0.28152282066993967,0.14629504428860426
2018-04-12,G,G excess return,252,252,-4.8430831053489794e-05,-0.01213068769046688,0.9664567104181878,1.075867839840431,-0.10531394467938385,-0.34262238203671075,-0.18679279462702422,-0.2818346937062897,0.1458604789200081
2018-04-13,G,G excess return,252,252,-3.474376285880666e-05,-0.008717361871613094,0.9666242467021721,1.0757504751222595,-0.10918635999047581,-0.344494225400693,-0.19109945581218624,-0.2905600535659362,0.13923065711488167
2018-04-16,G,G excess return,252,252,-3.5077801990423754e-05,-0.008800805324874594,0.9666524979080844,1.0761549268702628,-0.10888125946359402,-0.3441509243034998,-0.18957122735157525,-0.2895270085071848,0.1397104328773687
2018-04-17,G,G excess return,252,252,-3.40335199290615e-05,-0.008539918916324551,0.9670446086168539,1.0762579001723567,-0.10854352490283335,-0.34215455031252506,-0.18845904040016617,-0.28993614850144594,0.13993701809023718
2018-04-18,G,G excess return,252,252,-4.432432698048715e-05,-0.011107825377621672,0.9672774873160372,1.0764817658148582,-0.11033212805595738,-0.34031352069750637,-0.19178908411437026,-0.2941005050877737,0.13899565416079557
2018-04-19,G,G excess return,252,252,-4.9975978136270915e-05,-0.012515285385669928,0.9672300310919189,1.0796333277375003,-0.1038745093585237,-0.34850811925311664,-0.184154777310389,-0.3029629541402623,0.13124194026176333
2018-04-20,G,G excess return,252,252,-6.191731197671325e-05,-0.015482539529006245,0.9671687938216014,1.0819131628467653,-0.10383201474540546,-0.3514152129467612,-0.17910891036380824,-0.3047210021138086,0.12894368493044078
2018-04-23,G,G excess return,252,252,-6.846617644816357e-05,-0.017106068132750285,0.9672363159632511,1.0820511601915104,-0.10423062538238219,-0.3515347271915543,-0.18112058279327217,-0.304269588805289,0.12887253251677067
2018-04-24,G,G excess return,252,252,-6.310670297089897e-05,-0.015777599755608995,0.9676002714305572,1.081292884130958,-0.10299316984427524,-0.3494714767887343,-0.18144499995736688,-0.3065974910383835,0.12786599374662724
2018-04-25,G,G excess return,252,252,-5.529396939844744e-05,-0.013837830247425797,0.9674610461165976,1.0820004218341723,-0.1036373501496098,-0.3501379108031733,-0.17921364163207254,-0.30440887120660126,0.12711669972076756
2018-04-26,G,G excess return,252,252,-5.579022525212557e-05,-0.013961155350567633,0.9678944977750046,1.0820825367255011,-0.1060373501850089,-0.35149644390831164,-0.18240808932798983,-0.30451743179813245,0.12745109096922283
2018-04-27,G,G excess return,252,252,-5.160794437387969e-05,-0.012921331021578109,0.9679490045366295,1.0822185062762888,-0.10587332856985263,-0.35334421494402735,-0.1825274213854705,-0.30742932404358486,0.1260218318261947
2018-04-30,G,G excess return,252,252,-5.0833512589008124e-05,-0.01272866722995214,0.9679825803829231,1.0811183247264684,-0.10456479829039425,-0.3521818293553677,-0.18483984074798854,-0.3068720489064955,0.12750770791875377
2018-05-01,G,G excess return,252,252,-4.862425939165273e-05,-0.012178841497347603,0.9679738957826031,1.0816332159581408,-0.10353033383024418,-0.352603684960449,-0.18547254820606446,-0.3151267885871755,0.12389589424402622
2018-05-02,G,G excess return,252,252,-4.163394589152884e-05,-0.01043712402239294,0.9676461038545883,1.0794155726624,-0.09442793926437561,-0.35490922562633775,-0.18457529094055092,-0.3105980968163656,0.1284405084390917
2018-05-03,G,G excess return,252,252,-3.809389368996805e-05,-0.00955391265138461,0.9675705121033484,1.0788027164467378,-0.09569854663192302,-0.3547244440040873,-0.18432091026314798,-0.30883107215687977,0.13046277014647278
2018-05-04,G,G excess return,252,252,-1.8410004946082926e-05,-0.004628618726383982,0.9679727039890341,1.0816982832642872,-0.09591195773764115,-0.3559968861713198,-0.18617489942658,-0.3216206062523152,0.1227411329698171
2018-05-07,G,G excess return,252,252,-2.6713603852532654e-05,-0.006709309489090098,0.9680488322838706,1.0812575339379225,-0.09635118723508458,-0.3543306657903395,-0.1842610124491131,-0.325064446778492,0.1226878427192045
2018-05-08,G,G excess return,252,252,-4.014671095084337e-05,-0.010066167797881942,0.9686751027706303,1.0811514571390688,-0.09383127944542848,-0.35602799576522864,-0.18681024384870656,-0.32601124732014075,0.122616683573867
2018-05-09,G,G excess return,252,252,-3.67549293414751e-05,-0.009219648407365333,0.9688375660006616,1.0812981737158978,-0.09314476597799512,-0.35696834864412513,-0.18655622593641927,-0.32694133785050117,0.12199600775648484
2018-05-10,G,G excess return,252,252,-3.792417198194046e-05,-0.009511548884423737,0.9689808222445533,1.0817991266428395,-0.09373925208222054,-0.3562665818794076,-0.18551506961673872,-0.330738089609369,0.12060801373017194
2018-05-11,G,G excess return,252,252,-5.078633288365532e-05,-0.012716928612742207,0.9685726481136805,1.0811822446318766,-0.09492822527939059,-0.3527449985898787,-0.1897408227741531,-0.33718954290128983,0.11923357774133435
2018-05-14,G,G excess return,252,252,-4.0614377633147715e-05,-0.010182831320053376,0.9685375556163434,1.0808798809482065,-0.09699477859567238,-0.3544604579877872,-0.19199541039290302,-0.33407156021700507,0.11913096124428627
2018-05-15,G,G excess return,252,252,-4.080328440341571e-05,-0.010229951874133225,0.9686636563275974,1.0810965526370908,-0.09726724796297327,-0.3544214753593572,-0.19229648609255495,-0.3348168375604635,0.11882932085542858
2018-05-16,G,G excess return,252,252,-4.3045455870684204e-05,-0.010789064351403699,0.9687285846742807,1.0818155237515634,-0.09677860654192552,-0.3550464903003847,-0.19071591807391275,-0.33522964424871105,0.11721024173018921
2018-05-17,G,G excess return,252,252,-3.744266496300523e-05,-0.009391351423127414,0.9679775823306958,1.0807165656220152,-0.10227592863027812,-0.3590820893628449,-0.1886394469879111,-0.3362195556638619,0.11211264140792841
2018-05-18,G,G excess return,252,252,-4.036268194157329e-05,-0.01012004534214328,0.9677457785811757,1.0818003195861323,-0.10579608969718604,-0.35521925403089133,-0.19523075689992875,-0.3463178487452032,0.10810238713627629
2018-05-21,G,G excess return,252,252,-4.4627899895506045e-05,-0.011183476470340015,0.9678857449592959,1.081356367172478,-0.10392313128712309,-0.35335507721028736,-0.19507483721165897,-0.35574466286639234,0.10695928229187573
2018-05-22,G,G excess return,252,252,-3.644077875879534e-05,-0.009141206366964583,0.9677593391178864,1.0809013841302835,-0.10559407405900251,-0.3505942722024442,-0.19798098781394893,-0.3625562173915875,0.10514243604835928
2018-05-23,G,G excess return,252,252,-3.759969978164297e-05,-0.009430553250841744,0.9678304002757467,1.0810302804071874,-0.10544322661587104,-0.3517368224069894,-0.19771423550366923,-0.36300277779737594,0.10429732385370445
2018-05-24,G,G excess return,252,252,-2.8878832215195303e-05,-0.007251153407867195,0.9677864549504219,1.0812393739834762,-0.10464973945146284,-0.35357505976189846,-0.19472373409848123,-0.3617235311516061,0.10434028098121105
2018-05-25,G,G excess return,252,252,-1.8152751125311707e-05,-0.00456408755605664,0.967863957381504,1.0821572519766491,-0.10429194976230989,-0.3553536217407916,-0.1900564024756589,-0.3685314980477763,0.10184939021375351
2018-05-29,G,G excess return,252,252,-1.2843169743889792e-05,-0.0032312677400546663,0.9677252381252747,1.080620803682529,-0.09845974067327158,-0.3615726582047442,-0.18999121876725394,-0.3690451824681803,0.10014199404665873
2018-05-30,G,G excess return,252,252,-4.437676994304963e-05,-0.011120894700578532,0.9671515182166431,1.0775238284078956,-0.0942112871864648,-0.3619766976083258,-0.18679345679625403,-0.37749849649326966,0.09792521450366735
2018-05-31,G,G excess return,252,252,-2.890054565693849e-05,-0.007256585660511017,0.9671831847715846,1.0761879800327765,-0.09435432568968416,-0.3655407126766306,-0.1889329105429001,-0.3770651385772381,0.09778758822040672
2018-06-01,G,G excess return,252,252,-9.058882068591288e-06,-0.0022802449040891792,0.9679943549569667,1.080474355257218,-0.0870051908498925,-0.36648991857998225,-0.19002627114316864,-0.38179155778028045,0.09343444432962539
2018-06-04,G,G excess return,252,252,-2.906002923396164e-06,-0.0007320457244437417,0.9678508946538962,1.081724769245403,-0.08599444919962719,-0.3672655817620677,-0.18307475025894748,-0.3822468204444213,0.09291104489468247
2018-06-05,G,G excess return,252,252,-4.621081991212538e-06,-0.0011638375675578905,0.9678758941440294,1.0821771781509877,-0.08305658405764027,-0.3681524662204001,-0.1810007986894454,-0.38134465593724587,0.09350301201514946
2018-06-06,G,G excess return,252,252,-1.3114858827184503e-05,-0.003299510707736264,0.9678130272550816,1.0814798984861171,-0.08193632110501742,-0.3681077114129325,-0.18089708649384567,-0.3841705049056359,0.0932337637932668
2018-06-07,G,G excess return,252,252,-3.5457637462159875e-06,-0.0008931349654922593,0.9679886400077719,1.0813955139338138,-0.08242091241498153,-0.3649064069919134,-0.17689739819751188,-0.3857675988888054,0.09526911325140183
2018-06-08,G,G excess return,252,252,-2.440077707805709e-05,-0.006130203999909045,0.9672556570905388,1.0803419998636297,-0.08651805283406175,-0.36523492013017106,-0.1777152475181905,-0.3800637662549482,0.09644036139555028
2018-06-11,G,G excess return,252,252,1.957273067656985e-06,0.0004933539894125261,0.9672853770179182,1.0814555136145498,-0.08627556817393364,-0.3506915101893371,-0.17714477497460815,-0.37358571542282204,0.09384259057542917
2018-06-12,G,G excess return,252,252,-1.150064919183397e-06,-0.0002897745335362911,0.967261164979354,1.081290140926532,-0.08595663978576844,-0.35023478345799325,-0.17731461353219222,-0.3744019754352278,0.09461530571049286
2018-06-13,G,G excess return,252,252,-8.564805489314989e-06,-0.002156012684769837,0.9670610121954321,1.0822854671111997,-0.08589368776079681,-0.3499232033673011,-0.17281991948790723,-0.37221853010605666,0.09489575468684525
2018-06-14,G,G excess return,252,252,1.0355429049061746e-05,0.0026129624601878287,0.9683425577959379,1.0816893926725712,-0.09217815817848533,-0.35139958175696895,-0.1738775122642556,-0.3848596008774437,0.08832631176634025
2018-06-15,G,G excess return,252,252,7.030306207008196e-06,0.0017732012018700782,0.9682412130336044,1.0801873613196493,-0.09371372158599493,-0.34985748834879116,-0.1777532320345938,-0.3802475978940276,0.09347924158678161
2018-06-18,G,G excess return,252,252,1.8399444080961417e-05,0.004647382995171645,0.9684205254716672,1.0793868949220733,-0.09440948060831048,-0.351007552696997,-0.18168883766039856,-0.37699558106468567,0.09473116509653422
2018-06-19,G,G excess return,252,252,8.656569328355696e-06,0.0021838271132883502,0.9680161197425122,1.079572416496866,-0.0970897019893951,-0.35072401382726054,-0.1778980361263654,-0.36692872677999216,0.09993390523494934
2018-06-20,G,G excess return,252,252,2.1865555385416925e-05,0.00552526801617681,0.9683202382439368,1.0774702705461359,-0.10008487484765385,-0.35325533420178945,-0.1818274552062227,-0.36876218290605456,0.09930667752573273
2018-06-21,G,G excess return,252,252,4.7285689314810044e-05,0.011986986900085927,0.9693978639827976,1.0755224464752715,-0.10307825795440614,-0.36531775142160716,-0.1890378430538703,-0.39405176415492327,0.0905188348657999
2018-06-22,G,G excess return,252,252,5.536759639078048e-05,0.014050034908491327,0.9693923362795933,1.075693460126331,-0.10337090800603592,-0.3666686728068822,-0.1909546695631986,-0.3901904296798159,0.08956570546279222
2018-06-25,G,G excess return,252,252,5.112527940162448e-05,0.01296658757244784,0.9699918514946353,1.0758368705111898,-0.10376789813514492,-0.3661025013173798,-0.19076099757938497,-0.3900848311359104,0.09035449501677006
2018-06-26,G,G excess return,252,252,5.118424676834119e-05,0.012981639371327125,0.9699758134726022,1.0759109535598677,-0.10394731571130697,-0.3656772356182215,-0.19024966219408715,-0.3903608765510134,0.09011525696371352
2018-06-27,G,G excess return,252,252,4.441898327338892e-05,0.011256214957197974,0.9700372063972197,1.0767278247627285,-0.10330340944344694,-0.3706365732878491,-0.19229534095741296,-0.3913446590238541,0.08847605894063268
2018-06-28,G,G excess return,252,252,3.5414121142649104e-05,0.008964139905544677,0.9699176655781021,1.0759338684781128,-0.10479557995762705,-0.37108989388001906,-0.19083065632660262,-0.38702212171027583,0.08798487630789688
2018-06-29,G,G excess return,252,252,3.104176276114915e-05,0.007853077730384017,0.969501553287166,1.0758827676851621,-0.1039950155371218,-0.3695128432083139,-0.18972473663793044,-0.3874133737159208,0.08853333458020542
2018-07-02,G,G excess return,252,252,3.125075038229449e-05,0.007906155936808323,0.9695510309630616,1.075909898822293,-0.10415192604697476,-0.3697176410679898,-0.18958516662201427,-0.38688829420652415,0.088494361459447
2018-07-03,G,G excess return,252,252,2.848112628692073e-05,0.007202959027270195,0.9694770328391763,1.0765649301923699,-0.10612889582544323,-0.362923921939016,-0.1898501216190969,-0.3884220426609325,0.09043481819556114
2018-07-05,G,G excess return,252,252,3.705738083041981e-05,0.00938202478511041,0.9695181350019441,1.0776452783452188,-0.1057928310056549,-0.3648812200721116,-0.18758706901746233,-0.39112345790124503,0.08961472175521736
2018-07-06,G,G excess return,252,252,3.4259155382423764e-05,0.008670532466510616,0.9695781221806845,1.0786402544246254,-0.10503044955851007,-0.36580942741311007,-0.18856912160071693,-0.3927349909180423,0.08761991286006236
2018-07-09,G,G excess return,252,252,3.5506946210048826e-05,0.008987740950078704,0.9695348673746271,1.0787782037525921,-0.10473463574488448,-0.36552460979478774,-0.18825847458548636,-0.39337773828161937,0.08785208426980054
2018-07-10,G,G excess return,252,252,2.0839472628126233e-05,0.00526530563894223,0.9699322321533338,1.0793700320099537,-0.10108147642824043,-0.36539112446785466,-0.18727504461895983,-0.39535488185922446,0.08607276524927213
2018-07-11,G,G excess return,252,252,1.769329972050309e-05,0.0044686267531104384,0.9699578381447348,1.0797574203690623,-0.10099849994133041,-0.3646046450499832,-0.1864304180135871,-0.39435297424825755,0.08653977931930322
2018-07-12,G,G excess return,252,252,8.415516439240261e-06,0.002122951496580594,0.9700071895948993,1.0784049539058418,-0.09995644893824764,-0.3592059572066417,-0.18664134773260077,-0.3930783108362266,0.08783207407742225
2018-07-13,G,G excess return,252,252,-6.288488773409539e-06,-0.0015834491729778133,0.9703067183061401,1.0778652876352373,-0.09919462721253183,-0.3603618950047029,-0.18737975182647873,-0.3958583983022246,0.0882980570592701
2018-07-16,G,G excess return,252,252,-8.78753555389095e-06,-0.002212018562577356,0.9703240261326436,1.077140313623774,-0.09912231439941147,-0.35705481327343735,-0.18847442631560285,-0.3974740114965709,0.08953694485478457
2018-07-17,G,G excess return,252,252,-2.1894544967883687e-05,-0.0055022923650555056,0.9703165840280706,1.0764188073160033,-0.10047321392053873,-0.3543284190157301,-0.19054922462251048,-0.398262301480588,0.08971520970423084
2018-07-18,G,G excess return,252,252,-3.290973855656581e-05,-0.00825909529352864,0.9700674043729594,1.0766919749360209,-0.09982442622966797,-0.3595089554418984,-0.18930348947570447,-0.39463511575426996,0.08811818753161964
2018-07-19,G,G excess return,252,252,-3.3168984146371024e-05,-0.008323885640639128,0.9700630654552826,1.0764149599539983,-0.09944873729354227,-0.3597550754050619,-0.18861720695340817,-0.3944459124443318,0.0885054354169267
2018-07-20,G,G excess return,252,252,-3.326415980752141e-05,-0.008347670769776383,0.9700652383671668,1.076424440472682,-0.09943326726416396,-0.3597825261540679,-0.18862460150978103,-0.39444289856101905,0.08847883765597922
2018-07-23,G,G excess return,252,252,-1.8381900101914053e-05,-0.0046215689328388265,0.9702646462229416,1.0756807554390388,-0.10174762051515375,-0.35791979427247594,-0.19000694177461463,-0.3989498562305602,0.08905367544589188
2018-07-24,G,G excess return,252,252,-5.388105545235137e-06,-0.0013568848535799871,0.9700451769707634,1.0761057906612779,-0.1075072460180149,-0.356370369832958,-0.18693824444632437,-0.3981030175364623,0.088648498775035
2018-07-25,G,G excess return,252,252,-2.057919687136078e-05,-0.0051725868347656245,0.9701537293516325,1.0748178626593647,-0.10617167182069816,-0.3543262711353102,-0.18799017183450384,-0.40542204890372474,0.08642403086473947
2018-07-26,G,G excess return,252,252,-3.28947238378539e-05,-0.008255342703864743,0.9700553033271884,1.0743350645921015,-0.10899434807901423,-0.35542435591165444,-0.18807181902377332,-0.40928528638083406,0.08834746890726906
2018-07-27,G,G excess return,252,252,-2.7652511191140167e-05,-0.0069443052708723085,0.970254555145476,1.0741151753404772,-0.11130076945947484,-0.35397254005755197,-0.1869603750600848,-0.40838426962112895,0.0874253186771665
2018-07-30,G,G excess return,252,252,-1.1686369966528314e-05,-0.002940650232688191,0.9698176276405448,1.0745775467652703,-0.11160168148550188,-0.34449370124944184,-0.18010945134395911,-0.3961973421211499,0.08591015120290198
2018-07-31,G,G excess return,252,252,-1.4091099831444035e-05,-0.0035446848950392296,0.9697062900632559,1.073427363674889,-0.11402893748519984,-0.3380474492712991,-0.1827532759624813,-0.40176279427653894,0.08625784264113008
2018-08-01,G,G excess return,252,252,-3.917518929048297e-06,-0.0009867295657437491,0.9695714504606365,1.072224367213329,-0.11335144653116566,-0.33498667904354845,-0.1835555265832348,-0.41059528643698967,0.0884461660985429
2018-08-02,G,G excess return,252,252,-5.358714307820342e-06,-0.0013494882444995415,0.969682145696148,1.071924380776676,-0.11431817498217021,-0.3342868646844209,-0.18359643512457247,-0.40947000757701174,0.08851355785006174
2018-08-03,G,G excess return,252,252,2.4688855036559487e-05,0.006240908489672181,0.9696052637274193,1.0731437321643866,-0.1224396621957113,-0.3344759204659184,-0.17420173754967927,-0.40637776797750597,0.08664937769178309
2018-08-06,G,G excess return,252,252,1.199590860149027e-05,0.0030275245595421385,0.9694575164327175,1.0726690928831597,-0.12408765864290724,-0.33474132485765784,-0.1719047085574947,-0.40428634232378463,0.08683213752655569
2018-08-07,G,G excess return,252,252,6.582648768932375e-06,0.0016601986364026544,0.9693412467846735,1.072676266993687,-0.12393457878856992,-0.33474298177531203,-0.1700920675182285,-0.40357785061382806,0.08692316031637394
2018-08-08,G,G excess return,252,252,1.6799416682119855e-05,0.004242391014659619,0.9692343295182527,1.0718849424736023,-0.1243592032958203,-0.3323092072188826,-0.1708350179366379,-0.40415712465163517,0.0889314131836053
2018-08-09,G,G excess return,252,252,8.443702998102423e-06,0.002130069554043601,0.9691959562258737,1.0720049194546566,-0.12382148057011097,-0.3312252533105061,-0.170976522012113,-0.40326680751078375,0.08976687188772434
2018-08-10,G,G excess return,252,252,8.81076514521013e-06,0.0022227697333854213,0.9687531723161267,1.071977484560284,-0.12493153016229205,-0.33051935070428096,-0.1698867064969741,-0.40671354874447546,0.08733605700391844
2018-08-13,G,G excess return,252,252,1.3688231927337717e-05,0.0034553669014552035,0.9685699204292827,1.070756110434818,-0.12656109650165004,-0.3291334987882343,-0.16959866299391255,-0.4054897766931928,0.08863333720168777
2018-08-14,G,G excess return,252,252,1.5726363469609145e-05,0.003970875550107111,0.9683634869391762,1.0710543537875878,-0.12625858838934428,-0.32913585865412615,-0.16797705596627066,-0.40295075113542167,0.08932841195940991
2018-08-15,G,G excess return,252,252,2.273790680856222e-05,0.005746334576359091,0.9685434381236343,1.0704496558785757,-0.12849835815653957,-0.3292345506539824,-0.1682482787959081,-0.40423983505490746,0.08902083007486662
2018-08-16,G,G excess return,252,252,1.8478699691884867e-05,0.004667448058983226,0.9684473514401538,1.0693565098791977,-0.12840279935006788,-0.3298701664864719,-0.16754926998937686,-0.4073271410225003,0.08934457585011321
2018-08-17,G,G excess return,252,252,2.512032935074059e-05,0.006350321823662242,0.9680180297323407,1.0678287340305976,-0.1294225558691144,-0.33100326207222736,-0.1688148552306344,-0.40685373473567343,0.08880588437861477
2018-08-20,G,G excess return,252,252,1.6630473644351484e-05,0.004199638379769777,0.9679268165509273,1.06783461380256,-0.12991014843787324,-0.33204956872182567,-0.16919744075182766,-0.4082933640120326,0.0876082160405523
2018-08-21,G,G excess return,252,252,2.031446865026532e-05,0.00513231956505078,0.9680128013856804,1.0676725453802252,-0.13292011823591274,-0.33401225495977815,-0.16751432929481472,-0.4059188471479346,0.08763622513040313
2018-08-22,G,G excess return,252,252,1.225149715007738e-05,0.0030921291687968644,0.9678059230001378,1.067500028351116,-0.1331537339196308,-0.33330708418600724,-0.16585267353366706,-0.40775595181528806,0.08578681981050203
2018-08-23,G,G excess return,252,252,4.213439750107356e-06,0.0010623484729794797,0.9678926238899157,1.0681986457768675,-0.13306112915099805,-0.33457285591829594,-0.16263618793503454,-0.4066684962305301,0.08617177300630494
2018-08-24,G,G excess return,252,252,-2.0251771800607614e-06,-0.0005102149622024932,0.9679806393219617,1.068209570219541,-0.13348796402603547,-0.3339445343874387,-0.16046912598954258,-0.4064423525589727,0.08649643452468578
2018-08-27,G,G excess return,252,252,-1.7008400152262146e-05,-0.004276980843292089,0.9678800292602157,1.0669411666954458,-0.1312884264501782,-0.33487763975098855,-0.15860567734818512,-0.4012833154000481,0.08954578791138677
2018-08-28,G,G excess return,252,252,-8.515953508134924e-06,-0.0021437283470224777,0.9679360524031161,1.0668852132743043,-0.13084240095306854,-0.3373016974081154,-0.1571436760255099,-0.4003401536744191,0.09002854134741341
2018-08-29,G,G excess return,252,252,-1.5343218403219113e-05,-0.0038590553337300992,0.9681054602902442,1.0668302490574164,-0.1307026761051306,-0.3355600315631552,-0.15727930127523806,-0.40227730607708356,0.08956172242284126
2018-08-30,G,G excess return,252,252,-1.6951762062261423e-05,-0.0042627687463541175,0.9680367108063797,1.0671942959355196,-0.1307958052520762,-0.335104149713438,-0.15662392838179956,-0.40262337984672736,0.08950869725083378
2018-08-31,G,G excess return,252,252,-1.6278702333973164e-05,-0.00409386357743069,0.9679773156458243,1.0673552529590122,-0.13074229855183206,-0.3353998400609855,-0.15728722394652644,-0.40276975725320935,0.08912501661807608
2018-09-04,G,G excess return,252,252,-2.7135595683249408e-05,-0.006814935177040238,0.9677534786886248,1.0682685482766943,-0.12944655553061588,-0.33688045795050464,-0.15715161020037202,-0.4040950246804668,0.08617050162604888
2018-09-05,G,G excess return,252,252,-3.236944172504817e-05,-0.008124051406466548,0.9678557059037234,1.0682214660065101,-0.12907278507404588,-0.3359325354197624,-0.15781589751196734,-0.4061025384056252,0.08748429669792801
2018-09-06,G,G excess return,252,252,-3.618318089028463e-05,-0.009076880678826282,0.9679101363716105,1.068300430551516,-0.12848499573549124,-0.33516697754011743,-0.15809403191499763,-0.40765710534207317,0.08753809841637823
2018-09-07,G,G excess return,252,252,-4.776110826075774e-05,-0.01196394275447299,0.9679515486802704,1.068477915957803,-0.1279359525747016,-0.33008471725373145,-0.15771169206084867,-0.4106128332921225,0.0889521457211647
2018-09-10,G,G excess return,252,252,-4.046116745610737e-05,-0.010144613216973242,0.9683269402303387,1.0672767807755266,-0.12660529567251036,-0.32313475058836594,-0.1543741597899274,-0.41106870613861296,0.094201065394519
2018-09-11,G,G excess return,252,252,-4.900341536035317e-05,-0.012273225244100683,0.9682235429692033,1.0667344018758782,-0.1261014585575546,-0.32602394163737713,-0.15297597049506387,-0.40838138567251336,0.09311922939387356
2018-09-12,G,G excess return,252,252,-5.752300379902691e-05,-0.014391649657223393,0.9683661378934383,1.065769057317852,-0.12732479694241156,-0.3283327910971479,-0.1536374098872446,-0.407971691193777,0.09425457618922423
2018-09-13,G,G excess return,252,252,-4.9462050518202335e-05,-0.012387381836094224,0.9681573535254955,1.0662405182614678,-0.13033231692139957,-0.33157543482497187,-0.15246120922327985,-0.4052389981762423,0.09468461273387713
2018-09-14,G,G excess return,252,252,-4.714225348966916e-05,-0.01180983781714029,0.9681934912269196,1.0656583690526888,-0.13175977106020278,-0.33338175760448296,-0.1540134642598286,-0.4016574381121713,0.09537752798607659
2018-09-17,G,G excess return,252,252,-4.1425778854154345e-05,-0.010385209922967986,0.9683317775577214,1.0648562240582617,-0.13444046202495138,-0.3327338932499412,-0.15426581083690757,-0.3962366862493287,0.0945351450470642
2018-09-18,G,G excess return,252,252,-4.4497398053751186e-05,-0.011150955807288865,0.9682446882231996,1.0641814459455874,-0.13367793195703428,-0.3300310794943058,-0.1541694057325754,-0.3933781580262463,0.09665606221739084
2018-09-19,G,G excess return,252,252,-4.145851811419465e-05,-0.010393374840168113,0.96822137684004,1.0645368313250692,-0.13438099256569355,-0.32792730438207346,-0.15759634012570387,-0.39936414839930795,0.09245817149925946
2018-09-20,G,G excess return,252,252,-3.221892582370217e-05,-0.008086427616106784,0.9682548219044628,1.0656931184147027,-0.13307475102845817,-0.32802927379121444,-0.1577128372673876,-0.3996867655200341,0.0910192136853367
2018-09-21,G,G excess return,252,252,-2.028430477956581e-05,-0.00509865415945332,0.9681578175682949,1.065325228484771,-0.1343773491287562,-0.32716742565363016,-0.15671448557613643,-0.3943832207098801,0.09253407734035772
