date,Extreme Tilt 20%,Extreme Tilt 30%,Extreme Tilt 40%,Extreme Tilt 50%,Best Local Grid,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2018-01-12,1.16191504218301,1.1587221154846468,1.1555359334658462,1.152356488153932,1.1493818343516413,1.1683211614594058,1.1844136797281328,1.1515576308200657,1.1532607382459132
2018-01-16,1.1577111689494421,1.1545221797407115,1.1513399526857566,1.148164479707934,1.145187835795946,1.1641094660863116,1.1802091757825568,1.1473429717293337,1.1493186048933888
2018-01-17,1.1711726539338374,1.1678844193521019,1.1646033682441135,1.1613294913483028,1.1582491103543855,1.1777707105244608,1.194959089534374,1.159932777472412,1.1602735859993516
2018-01-18,1.1699496034941175,1.1665307426706002,1.163119811075446,1.1597167969861988,1.1565049727847732,1.176811159696998,1.1958482690699184,1.1571796254329698,1.1583232673933659
2018-01-19,1.1745067150881148,1.1711059024688029,1.1677128665402288,1.1643275961729211,1.1611390725332853,1.1813317148913853,1.199929164435109,1.16212097566802,1.1635932772435829
2018-01-22,1.1843345028921357,1.180863269051835,1.1774001201419608,1.1739450441051174,1.1706960723305921,1.1913012735759108,1.2105103287283587,1.1714880786801154,1.173054397289642
2018-01-23,1.187402101198253,1.1836474887305162,1.1799025915420418,1.1761673919167188,1.1726563452748977,1.194940542874245,1.2174750987311904,1.171905311546702,1.1755441657228154
2018-01-24,1.184184220851444,1.1807067323041343,1.177237243528888,1.1737757434188998,1.1705363251579097,1.191163241647729,1.2104130616273598,1.1712940482854488,1.1750877081767335
2018-01-25,1.1831038766559876,1.1796223713071643,1.1761489006837296,1.1726834535430815,1.1694331482681561,1.1900910364598531,1.2093729628587826,1.1701918918347516,1.1755856618633682
2018-01-26,1.1992631011381638,1.1956555649366911,1.1920566353757969,1.188466299457937,1.1850673806235736,1.2065040454270701,1.2269358041664231,1.1854751928670424,1.1891963959647158
