date,Traditional Smooth Score,Smooth TNX-only,Smooth Core-only,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2019-03-14,1.2266907916508796,1.2210489077516147,1.2194948521353532,1.2299223214527133,1.2941431337061973,1.164267866681243,1.1888643624859967
2019-03-15,1.2362058451907358,1.2302505681338376,1.2284659097716522,1.2390322695600013,1.3057786769351278,1.1710473225341762,1.194738503476422
2019-03-18,1.2398566028541411,1.2339401832836439,1.232208673385306,1.2427942180182578,1.3092652558740865,1.1750315570442336,1.1990704976233446
2019-03-19,1.2408925741752321,1.234658597844372,1.2326292338760008,1.2433023903898814,1.3124057812193248,1.1731739462401514,1.199367791343054
2019-03-20,1.2376826348406522,1.2309121083890335,1.2283308743921666,1.239133024197264,1.3128107967176526,1.1649435120692564,1.1957577962182608
2019-03-21,1.2565732378576244,1.24911625295213,1.245883062279088,1.257014267037223,1.3369614040420381,1.1771343971770019,1.209263425032306
2019-03-22,1.2311062136846398,1.2241322266001042,1.2213621329766424,1.2321657924437248,1.3073287450656483,1.1566857789492042,1.1859895741211495
2019-03-25,1.228178679223099,1.2211476151826215,1.218301770898022,1.2291062397722454,1.3047677463953136,1.1532074135905541,1.1850976929761654
2019-03-26,1.237621957478566,1.2308249214219624,1.2283523371138938,1.2391877121105253,1.312456254990612,1.1653298513573351,1.193931563392865
2019-03-27,1.2311451259105337,1.2244898263347403,1.2221938406450064,1.2329648288766222,1.3046713104392316,1.1605381273273845,1.1876883953544048
2019-03-28,1.2349755049542535,1.228186145755364,1.225721652322112,1.2365429613014518,1.3096682479201294,1.162829117286858,1.1921902716288961
2019-03-29,1.2443348882925473,1.2373628012552702,1.2346796057270557,1.245592594403653,1.320718310884864,1.1700382974649293,1.1997075555887622
2019-04-01,1.2594304531089429,1.2523340402900685,1.2495623879710893,1.2606144001031023,1.3370648260450655,1.183777993806167,1.213935183424937
2019-04-02,1.2603414894926819,1.2529392335094027,1.2496173846428218,1.2606388166411124,1.3409188825868537,1.1804116394199293,1.2145297708549265
2019-04-03,1.2658862992114646,1.2582926016601714,1.2546464134698805,1.2656900237100108,1.3484175709344097,1.1832700354066996,1.2164409447464641
2019-04-04,1.266278304068971,1.2589425670077115,1.2559062577864815,1.2670109395359352,1.3458575963498183,1.1879862761456128,1.2196687050901205
2019-04-05,1.272335685419107,1.2649788960375534,1.2619781300153212,1.2731408858543314,1.3520768977604556,1.1939917406761635,1.2255721088781584
2019-04-08,1.274928252178953,1.2675319800821863,1.2644413232645793,1.275625275101954,1.3552211909262037,1.1958749564601545,1.2265064605585705
2019-04-09,1.2675303786403933,1.2600310466838223,1.2564553697766487,1.267561831231752,1.3496733379705343,1.1856518384802248,1.2202208219893966
2019-04-10,1.273841182258692,1.2662541204412354,1.2624617024161555,1.2736227135307594,1.357296333963258,1.1902936956586185,1.2243829340134655
2019-04-11,1.2735109471660022,1.265992114824624,1.2624544150493924,1.2736175715644753,1.3557955291386203,1.1916002293772814,1.2240431697677572
2019-04-12,1.2810499434665388,1.273472331365104,1.2697761283227247,1.281013070030563,1.3644362590723622,1.1978444446427348,1.2323249232851812
2019-04-15,1.2806505479804473,1.273082433851766,1.2693121718434484,1.2805563793551675,1.3643611036046146,1.1970563430649892,1.2315179831969094
2019-04-16,1.2842852875231487,1.2767232734769522,1.2731770765048311,1.2844421720890176,1.367168575567375,1.2018579683092183,1.2323249232851812
2019-04-17,1.2844329176369822,1.2768744979921616,1.2730320355457778,1.2843461192269756,1.368752562360693,1.2002857544679688,1.2293095155950922
2019-04-18,1.2857492501938559,1.2781991129758123,1.2739945690745038,1.2853865144214744,1.3719001801257564,1.1994701500067548,1.2317303358551919
2019-04-22,1.2868245124615307,1.2793028131221018,1.2746014892908244,1.2861172059224357,1.3755443059019754,1.1976477463769146,1.23279209912303
2019-04-23,1.298551902277539,1.2910156342271901,1.2857158005205653,1.2974931279397277,1.391005143046715,1.205373219909818,1.2438769076769751
