date,WF Expanding,WF Rolling,Fixed Parameter,50/50 G-D,100% G,100% D,SPY
2020-02-14,1.299812879848828,1.3051817241283317,1.3075294187091562,1.301465197329199,1.4186015081020835,1.1893768819843378,1.2830566130439882
2020-02-18,1.295303659725165,1.300644851431732,1.3030758345447013,1.2971232936410222,1.416134362922525,1.1835094567147932,1.2797501579097394
2020-02-19,1.3032198489635618,1.3085695702977476,1.311178741398172,1.3053518157527388,1.429469841955202,1.18738015084748,1.2858690001695754
2020-02-20,1.2977640356126101,1.3031607554624796,1.3055592582834694,1.2995583105289623,1.417468771320137,1.1868089348464166,1.2805862730006805
2020-02-21,1.2816460734924127,1.2871169190643357,1.2892024927233037,1.2829946307395124,1.3904013555157264,1.1792185252239307,1.2673984576973607
2020-02-24,1.2377770323966288,1.2431602022899326,1.2450375146328212,1.2389059426804045,1.3366775449222232,1.143737353876,1.225364671735776
2020-02-25,1.1999691469226785,1.2051659839989144,1.2070190234538092,1.2011076249581796,1.2972197616382966,1.1077101219946492,1.188233560627131
2020-02-26,1.1964032752318399,1.2014951327719685,1.2033948099411536,1.1975531869907026,1.3004740829170807,1.0983751280657417,1.1838629590165275
2020-02-27,1.1410270002721004,1.1459435218283198,1.147781163647091,1.1422351770204149,1.2349910342771069,1.0522083956907187,1.1306936402453007
2020-02-28,1.136366748218637,1.1411724101911835,1.1428910787170519,1.137257936179442,1.2397229788315642,1.039006888126775,1.1259429863145838
2020-03-02,1.1890187781312491,1.1940141926588292,1.1956839042060368,1.1896626475113268,1.303258307158901,1.0815128119428814,1.174703698241532
2020-03-03,1.1541038137979045,1.1589513350006395,1.1607516424867794,1.1550850219272766,1.2600091665675623,1.054534754328608,1.1410690684271927
2020-03-04,1.2007685145101734,1.2058128919053737,1.2076265245931415,1.20167188876557,1.3125796267244376,1.0956001066997045,1.189031670488557
2020-03-05,1.1622331472152494,1.1671130374149845,1.1688635183564862,1.1630950975438346,1.2707804934322358,1.0601462987830785,1.1495062298039544
2020-03-06,1.1413106951862202,1.146075253498873,1.147909852927636,1.142359940791598,1.2463647480990794,1.042715429484396,1.1305036140894034
2020-03-09,1.053649023780023,1.0581081045312979,1.059548105765268,1.0541728485220476,1.154034381718233,0.9589698969863582,1.0422174614778528
2020-03-10,1.107598619718589,1.1125309571870445,1.1131817809989484,1.1066755682896419,1.2228521437289364,0.9973066235627321,1.09614688487683
2020-03-11,1.0549638692322783,1.0596701546631626,1.0602558086132081,1.0540248858402599,1.1652005240725438,0.9494300598349467,1.0427115294865148
2020-03-12,0.9521785142344809,0.9565749177609659,0.956649726373962,0.9505764771295133,1.055819244531188,0.8521905690173147,0.9429477969872012
2020-03-13,1.042704348296274,1.047687384462666,1.0472803674144293,1.0401459064853515,1.1602457617413215,0.9285018364623618,1.023556892845582
2020-03-16,0.9189376099545447,0.9228107856055615,0.9238876016955747,0.9190192796751678,1.0119117316259407,0.8309570844316565,0.9115554758265967
2020-03-17,0.9745123690432803,0.978763005420833,0.9795165969511886,0.9739686769290007,1.0758085492068519,0.8778546663013479,0.9607722505243725
2020-03-18,0.9305136780197566,0.9350640550643374,0.9344849270484246,0.9279003475730965,1.035500387489032,0.8277015847141853,0.912125554298449
2020-03-19,0.9324315341614222,0.9372761372806188,0.9359432364122401,0.9286012801606554,1.0421804959331886,0.8236124911044712,0.9140638210994201
2020-03-20,0.8922639107820466,0.8970112285298623,0.895442260007698,0.8881269840796497,0.998988236984981,0.7859499443236785,0.8746713095897029
2020-03-23,0.8741039902798996,0.8795107347505116,0.8760197610354878,0.8669264927317278,0.989076617838178,0.7562250268164216,0.8523075545173764
2020-03-24,0.9541711483892978,0.9601421955053105,0.9561541673844958,0.9460539143837925,1.0806148742387276,0.8242836216231847,0.9295294096466985
2020-03-25,0.9622342051304661,0.9676059055777593,0.9652180297702582,0.9566359543177003,1.081934745099975,0.8417168041393209,0.9434446350280847
2020-03-26,1.0201686064349353,1.0256569213354765,1.023648549334741,1.01506506376192,1.1447327089256014,0.8956818658691346,0.9985321069296726
2020-03-27,0.9840400649969204,0.9890389170843958,0.9878505982542157,0.9803093604466259,1.100980923998335,0.8685788311296255,0.9687902241092231
2020-03-30,1.0179590738375064,1.0234368533787754,1.0214334450583873,1.0128679823744278,1.1421634307122646,0.8937849125124175,1.0002523957807505
2020-03-31,1.002269314999816,1.0081526888942902,1.0052216322133731,0.9965452098867559,1.125227348866513,0.87823061733744,0.9853432257325329
2020-04-01,0.9577271431418874,0.9626124111637148,0.9613154210805607,0.9534329692020175,1.0742048776025954,0.8420657328004979,0.9409980019927613
2020-04-02,0.9779894144583026,0.982594709391808,0.9820776036839133,0.9742581557618488,1.0963959536403218,0.8614555558226935,0.9627118701693038
2020-04-03,0.9635911628834766,0.9683771851653085,0.9673492976104353,0.9595006228468153,1.0806082332472888,0.8477624952958565,0.9487966447879176
2020-04-06,1.0354029222387602,1.04299109760823,1.0365519846023747,1.0265347780038248,1.164701567694488,0.9002447602834942,1.012523789591204
2020-04-07,1.0330947380157443,1.0391130065818324,1.0362613617198608,1.0273799418013985,1.1595562923633627,0.9057041249514083,1.013555962900187
2020-04-08,1.0634476036475855,1.0684497716043977,1.0686858854414643,1.060662423876903,1.19102684785526,0.9398046280130071,1.0475794535293343
2020-04-09,1.0717464872275169,1.0754315595714201,1.079834397144399,1.073368128809861,1.1965664076917566,0.9579494145525723,1.0635207968906937
2020-04-13,1.070250571582847,1.0754691902786762,1.0749111061116468,1.0664613495163804,1.199291400738639,0.9434396405799222,1.0538107220378605
2020-04-14,1.1096005829302014,1.1166852173895996,1.1108701778803969,1.1000295024348428,1.247782401694771,0.9646852983847196,1.0848906072961888
2020-04-15,1.0872239385578382,1.0955434713966081,1.0855820885276308,1.0732742666694997,1.2260468496439283,0.934562774578298,1.061838736677609
2020-04-16,1.0974463694463679,1.1074166767505818,1.092591806933543,1.0782985445614102,1.2412127140328737,0.9317523546688025,1.066961374592849
2020-04-17,1.11876542651569,1.1266077051855898,1.1183833389674909,1.1064863956749178,1.2603911307176447,0.9660694805048834,1.0957857700224527
2020-04-20,1.1011232685242638,1.1093207511898855,1.099805425066053,1.0875398311064646,1.241504774959855,0.9474612064876036,1.0764803062390826
2020-04-21,1.061748223808048,1.0685718954100056,1.0625702863508384,1.0519867074944513,1.195070991766859,0.9209498697510523,1.0437948180561314
2020-04-22,1.0933746660678707,1.1023527469175765,1.0903860779555947,1.0771950117604814,1.2342888447391924,0.9348643179779461,1.0669613745928488
2020-04-23,1.0910119557191589,1.0992853629775787,1.0894773396300128,1.0771795283535661,1.2303119558069628,0.9378495834501173,1.066884917312704
2020-04-24,1.1093528436700888,1.1180758321530877,1.1071349899949965,1.0942368517850485,1.2515872768110563,0.951333723529912,1.0817558587187701
2020-04-27,1.1221955536653854,1.1296280622136905,1.1230208179392736,1.111819936917,1.2635033977822774,0.9728498622590463,1.0973531443090825
2020-04-28,1.110484447323217,1.115502685282608,1.1167154119365859,1.1089134699799037,1.2459531128627803,0.9812765624144735,1.0923069636781457
2020-04-29,1.149264577188767,1.1556000323707574,1.1529560091154383,1.1431928983406816,1.2916078838734313,1.005987860416058,1.1209019872589987
2020-04-30,1.1430821351565061,1.1510531121262486,1.1422597807084696,1.1297989214562854,1.2880588489216118,0.985179192286289,1.110465568226078
2020-05-01,1.1113077278750578,1.1192948729952348,1.1096944937391664,1.097084694103888,1.2528690646578085,0.9550410045613295,1.0810677431808344
2020-05-04,1.1216617862277016,1.1303385268893869,1.1174470539181467,1.1031403145453773,1.2664776929506916,0.9552105291077436,1.0840495771896463
2020-05-05,1.1345876358524525,1.1437119578723967,1.1280792939125284,1.112235762091689,1.2827952536838703,0.9586549169447878,1.0940654811713753
2020-05-06,1.13708858014459,1.1465071630142807,1.1264454201640448,1.108052148572877,1.288918132412213,0.9468673292808747,1.0866491247894179
2020-05-07,1.1528108519962823,1.1622758049382016,1.1402512861666163,1.1205291497053782,1.3082509845544377,0.9539890180593592,1.0997615487022547
2020-05-08,1.1708471225111186,1.1805528546436375,1.1610319362352968,1.1427796588742172,1.3262600781301883,0.978743611767768,1.1179583818923389
2020-05-11,1.1766839993649627,1.1862402176665197,1.163786612258351,1.143605437872318,1.3354031303728588,0.9734107808971488,1.11818775374109
2020-05-12,1.15209732758029,1.1613999735765068,1.139296848428031,1.1194346073765835,1.3076593398248104,0.9524866504085138,1.0959004559447492
2020-05-13,1.1332174908389647,1.1419874108710164,1.1184758681353497,1.097650737997129,1.2881505350027325,0.9296264565263201,1.0765185348812345
2020-05-14,1.1460235495238005,1.1549774798844037,1.131615843885,1.1108543521541503,1.302260911332796,0.9418082543816481,1.089401586949479
2020-05-15,1.1523868736521947,1.1610169349526043,1.1365743943843283,1.114909440828298,1.31079298519545,0.9425137700222398,1.0944095389424229
2020-05-18,1.1829334853087583,1.193328336652074,1.1713769875841993,1.1519118635207193,1.3407739761985698,0.9835178716261009,1.1277449140294757
2020-05-19,1.1759061621008222,1.1851007343932862,1.1619532220597546,1.1411320844820185,1.335540757800785,0.9689488309220204,1.1161616357569581
2020-05-20,1.199239959311097,1.208125851332319,1.1840982555438577,1.162320710308703,1.3631036482940462,0.9849346933203789,1.1351230417692812
2020-05-21,1.1869335388999152,1.1961033414992317,1.172655930922527,1.1515234431620684,1.3482964478637298,0.9773349849618123,1.1272861703319734
2020-05-22,1.190664637536179,1.1992728367544845,1.175426182554937,1.1536819252322212,1.3536737847329194,0.9771010796964799,1.1294269742384018
2020-05-26,1.1973181968836795,1.2094273585322382,1.1872204879967299,1.1684586095871858,1.3546427563852634,1.0014316360107176,1.143342199619788
2020-05-27,1.2092739820911145,1.2242423466485433,1.202712978073302,1.185939942090494,1.3632938669232009,1.0250011033061894,1.1603539449322822
2020-05-28,1.206688126753875,1.220417423431056,1.1987067230228639,1.1811113929024695,1.3624604447040833,1.0172811422182897,1.1582131410258538
2020-05-29,1.2170263861654804,1.2289956641201762,1.207005705462238,1.1880816571956658,1.377245605142754,1.0182486596778588,1.1633740075832455
2020-06-01,1.2215731306086637,1.2336480964349497,1.2116033495277618,1.19266236123576,1.3822872355540925,1.0223730057321936,1.168076130443135
2020-06-02,1.2325255433639433,1.2455822103470124,1.223319128783184,1.2047125547992226,1.3932156884369167,1.0349493713533024,1.1777479766579755
2020-06-03,1.2464419418648334,1.2625343104602382,1.2398075110938995,1.2225670221912117,1.4040727097457573,1.057561217334472,1.1934217195284322
2020-06-04,1.2404523463518966,1.259791167739664,1.236652474380778,1.2211506584774579,1.3918975764321555,1.0642812425019421,1.1902869709551724
2020-06-05,1.2709856990114508,1.2920713923212854,1.2680713269274009,1.2527698242807792,1.4241450311657124,1.0947387110182174,1.2207934265937026
2020-06-08,1.2848172443146506,1.3098612624842,1.2843408205877547,1.27034727693353,1.4339669752699122,1.1179088702051003,1.235549682081631
2020-06-09,1.2809139335997408,1.2995454687711219,1.276963391132832,1.2609185988976093,1.4388224531218965,1.0975290577398675,1.2263365795642929
2020-06-10,1.2834963404472863,1.293270928609032,1.2751408230019459,1.2564354737625456,1.4548236873474316,1.0775189630186977,1.2194936527979754
2020-06-11,1.2086825892665614,1.2138194775618036,1.1988572305834724,1.1801023958655867,1.376375893107108,1.0046950435281141,1.1491911817151155
2020-06-12,1.2238171869770191,1.2304334963526768,1.2145621033817429,1.1959742918742673,1.3912820994214137,1.0208396330657536,1.162953492527895
2020-06-15,1.2361591893161907,1.2422279579034023,1.2265383849399196,1.207606639891206,1.406403168016519,1.0296025850622013,1.1738104266161664
2020-06-16,1.2604809225556413,1.266493458400939,1.2506092936707398,1.2312707417470579,1.4344124218693994,1.0494494270072576,1.1964035535372441
2020-06-17,1.256837643827141,1.260092819959361,1.2459182853282518,1.2260249709444044,1.435226335219584,1.0399116897367127,1.1914338301906107
2020-06-18,1.2591535259107276,1.2614307889126954,1.2478339407642394,1.2276941159260595,1.4397965691037624,1.0394317982503665,1.191892573883954
2020-06-19,1.2526545928456032,1.2542086354183317,1.2411231160149492,1.2209420007523673,1.4338444784687243,1.0322953818676674,1.1850818859215135
2020-06-22,1.263246571148706,1.2606575651011669,1.2500854070022462,1.228915248294143,1.4547331510589974,1.0307392127644552,1.1926844718918117
2020-06-23,1.2699325209075407,1.266214927374573,1.2563078187262766,1.234823536579039,1.4649350797747744,1.0334217443106943,1.198175228429844
2020-06-24,1.2378161093279045,1.2324470031623154,1.2239598932791973,1.202731668641125,1.4318791714202082,1.0030253970733678,1.1676112969474524
2020-06-25,1.2518815249289212,1.2464740937708054,1.2378804407138115,1.216419615556863,1.448138688676597,1.01446596626192,1.180128685973121
2020-06-26,1.223834011709303,1.2186131465207,1.2101722003983906,1.189207221009544,1.4155766131367182,0.9918876862173153,1.152098949816935
2020-06-29,1.2415016613017928,1.237644223888632,1.2281542094299547,1.2071229379154784,1.4319473676464847,1.0103028710260709,1.1690319822055155
2020-06-30,1.2611370091991199,1.2566609425513817,1.247181708147339,1.2256443963079893,1.45804148500483,1.0228954148716431,1.1840067727547108
2020-07-01,1.2635753142332284,1.2578258616215874,1.248721981451826,1.226779036003724,1.4688196122455455,1.0172278621662838,1.1923005029033709
2020-07-02,1.2707597662690027,1.2650287673785874,1.255862218921704,1.2338141379179632,1.4768629346793414,1.0233242909515017,1.1988663726082056
2020-07-06,1.2911120585053344,1.2843811067279827,1.2753574254714235,1.2527318718310818,1.5065976512937524,1.0341016873371351,1.217373677851889
2020-07-07,1.2766654476609447,1.2694957806267761,1.2607189641584826,1.238224865734865,1.4933177369695587,1.0192663754453977,1.20481789192904
2020-07-08,1.2877812790798278,1.2794690372856974,1.270815158663433,1.2478289296742284,1.5144706963869141,1.0206398948322066,1.2140331476516217
2020-07-09,1.2811189001155192,1.2710531139807957,1.2625708789149144,1.2391651996685622,1.521381347020946,1.0018099400482667,1.2071217058596853
2020-07-10,1.2937077785837021,1.2847147578764437,1.2762530987728629,1.2530126416911307,1.5256297791806324,1.021402484170784,1.2194471103869746
2020-07-13,1.279348362455668,1.2719410301250729,1.2637331447680418,1.2412274212488972,1.4948859132740981,1.0227717498274553,1.20888796320485
2020-07-14,1.2945827821046991,1.2872442714718118,1.2789808380487553,1.2562646655234642,1.5110698860099583,1.036480378880328,1.2245538979324073
2020-07-15,1.3075601079397352,1.3008254113572986,1.2927004672623994,1.2700134056618575,1.5190440402727747,1.0536974873003657,1.2358041892970524
2020-07-16,1.3017107073674745,1.2956317101084396,1.2878027664607903,1.2654643697982955,1.5052856131881127,1.0556926979478052,1.2317341180170838
2020-07-17,1.3044270002452663,1.2981324807648993,1.2901911625732296,1.2677226725006683,1.5107320223077902,1.0556409046250332,1.2353050296087524
2020-07-20,1.3191030408569864,1.3111656158606748,1.301979408145039,1.2784981488986014,1.5479133097029025,1.0476056824149598,1.245288223308216
2020-07-21,1.3193495403591249,1.3123308213746165,1.304002773434721,1.2809917356351386,1.5351927068386066,1.060301311979171,1.2479376093301218
2020-07-22,1.3274192083212577,1.3203468238521434,1.3119782273089438,1.2888261065963662,1.5446245365157576,1.0667564098405993,1.2550410356162782
2020-07-23,1.3079781700251258,1.301855626727243,1.2947964719634155,1.2725083454271042,1.5080327892260517,1.0650152911495594,1.2400662450670832
2020-07-24,1.2970138066726298,1.2909744233067653,1.284046362687815,1.261972523695965,1.4947207422083244,1.0567808972419697,1.2320796901083442
2020-07-27,1.3113716065039938,1.3049342534752253,1.2972986068166252,1.2747248694668487,1.5175854387279128,1.061973084743986,1.2410645644353662
2020-07-28,1.3000688633205613,1.2938919348949194,1.2867491371889348,1.2645352222977762,1.5003482775306762,1.0570572861433742,1.2331932001723276
2020-07-29,1.3169383562288248,1.3106115505526221,1.3032282525490875,1.280669569175701,1.5212420094498684,1.0693110148404659,1.2483599752157435
2020-07-30,1.316025858078298,1.3094139610428233,1.3013309407952014,1.2785339181680482,1.5267090999030486,1.0619017122817749,1.2439059349514927
2020-07-31,1.3290582193951483,1.3217830480023651,1.3120350464641821,1.2884592095800012,1.5560997509780763,1.0579462005150193,1.2537355410539162
2020-08-03,1.3455669468037332,1.3379512042540815,1.3273555352097193,1.303251232121798,1.5818011413786643,1.064763868895407,1.2624516370923566
2020-08-04,1.3508010352362898,1.3432007671428305,1.3326966352911407,1.3085419707466321,1.5867879926031485,1.0700521793239348,1.267328043246388
2020-08-05,1.3577785934357456,1.3501752373815712,1.3397652805018345,1.3155265303380268,1.5938168420719956,1.0767354287946154,1.2751994075094266
2020-08-06,1.3678783262615701,1.3599487718320065,1.3484892029900715,1.323813707389228,1.61364626870874,1.0769050743639235,1.2837235190536465
2020-08-07,1.3639378031823846,1.3564956786158036,1.3467817800510513,1.3226012389366129,1.5949670119709465,1.0873984646290338,1.2846450446234092
2020-08-10,1.3682674211074817,1.3611442903952229,1.3525780284336093,1.3285936797598974,1.5901640748800867,1.1005265249356448,1.2884847345078185
2020-08-11,1.3554734779798585,1.3488171207881339,1.3415713729781578,1.3180812762770653,1.5644505276654397,1.1009067735116382,1.2778487935313327
2020-08-12,1.3762857560751345,1.3691498047295476,1.3607750818212079,1.3367109358130995,1.5980073424830672,1.1084130435068882,1.2956649545924956
2020-08-13,1.373612469496259,1.3661773026888586,1.357211433793846,1.3330779474291432,1.6017465600744683,1.0997944249469878,1.2933227437646697
2020-08-14,1.3746956725681525,1.3674294651848804,1.358748418361504,1.3346482999522724,1.5993939064528369,1.104000902401412,1.29336114066185
2020-08-17,1.379453711375635,1.3716861760002594,1.3625229761202036,1.3382837246417612,1.6131678741432,1.1005075920670246,1.2974696088389996
2020-08-18,1.3818950608912428,1.3736741084775967,1.3642063682831351,1.3399120834805587,1.6230971351655663,1.0964119114011937,1.3002725824537862
2020-08-19,1.3772020427202534,1.369057822818151,1.3596670411673994,1.335460405556521,1.616738956193871,1.0934215370557445,1.2948586197184333
2020-08-20,1.3829077495273805,1.3738313747813016,1.3642329564093596,1.34002300172241,1.636118754790964,1.0877860700716573,1.298890294097063
2020-08-21,1.3889421139543285,1.379351645357391,1.3697127373998472,1.345481347812478,1.649628840317838,1.0876655937091686,1.3034979219583538
2020-08-24,1.405460419085931,1.3963122659816574,1.3865224047249616,1.3618862543709462,1.6618739607763113,1.10611482904003,1.316706455158226
2020-08-25,1.4078649511416388,1.3981108304990313,1.388442297852192,1.3639317103563595,1.6721252178465005,1.1026143791151575,1.3213140830195167
2020-08-26,1.4209865242676105,1.4096245515047916,1.4003773053584432,1.376132903903772,1.7062436557211411,1.0998434790474902,1.334561013120728
2020-08-27,1.424215104281135,1.413333041891061,1.403853638761552,1.379373422325502,1.7040363631786106,1.106446122195332,1.3374791774353743
2020-08-28,1.4346759340549369,1.4237193496334923,1.414187914400903,1.3895309483043257,1.7164029786950823,1.1147118174943036,1.3461184796752945
2020-08-31,1.4313668204539818,1.4194740145327702,1.4106806349292156,1.3865067008632652,1.7226833856335946,1.1057807959407464,1.3412420735212636
2020-09-01,1.4442483579665704,1.4307639423203036,1.4231512985741528,1.3994593280473056,1.753540348052635,1.1066341044734982,1.3538746532426327
2020-09-02,1.4649769955582066,1.4520932002381677,1.4436563248310785,1.4192332706033943,1.7705155554400003,1.127194114244767,1.3734570716531187
2020-09-03,1.4130567851403886,1.4034626335102394,1.3925068896675232,1.3674621958218476,1.6794249553880387,1.1029506831935973,1.326190489173548
2020-09-04,1.4036927770013592,1.3955236946842922,1.3831991181643937,1.3575789956363367,1.6550333093778415,1.103026789572457,1.3153625636986828
2020-09-08,1.3617468269989532,1.355867249505183,1.3415767734034556,1.3155696262286016,1.5861887438117996,1.0806446465533779,1.2794230663822774
2020-09-09,1.3895544019349098,1.3820198413945872,1.3693156894843126,1.3436670925206817,1.632887701067472,1.0949894498555937,1.3046882258208572
2020-09-10,1.364770143878035,1.3578042711418765,1.3447841531052027,1.3193369147120209,1.5996731932106996,1.077607993201914,1.2820340555028438
2020-09-11,1.36670761629677,1.3609418582229815,1.3463186634425819,1.3200888933894703,1.590330998282393,1.0851296958653778,1.282686802784025
2020-09-14,1.3881025344051123,1.381914359801597,1.3675080287376982,1.3410791204463262,1.6185061036425212,1.1004134533511503,1.299581438275425
2020-09-15,1.3940176343028676,1.3867106038245913,1.3737310763491164,1.3479315387462745,1.6368235199262386,1.0992049536453845,1.306147307976101
2020-09-16,1.3900003121371078,1.3843327008075064,1.3691510914653657,1.3422616185031022,1.6142187313281113,1.1051377853527324,1.3009637266321488
2020-09-17,1.3802797727707627,1.3752980623607785,1.3593118931807202,1.332133229962259,1.5957029257931628,1.101135989996157,1.2895214507774417
2020-09-18,1.3647161430140058,1.3601831943975662,1.3438104705619247,1.3166405355488138,1.5732266809229167,1.091033622939541,1.2746764528387782
2020-09-21,1.3480535601709458,1.3415299885851104,1.3284416003293327,1.303224317693861,1.578508969267746,1.0651356663814902,1.2604898224224341
2020-09-22,1.359262737280178,1.3516288839572494,1.3400820025673454,1.3155195882987918,1.6049492750354426,1.0673925008371699,1.273327180923762
2020-09-23,1.3268026884832056,1.3199971193707716,1.3076946310450808,1.2831801686040307,1.5582681124383075,1.0459589960179536,1.2437974013127162
2020-09-24,1.3303871909958078,1.3234236735420695,1.3113262861311894,1.2868693360722243,1.5644026711489587,1.0478555897226147,1.2471127551575956
2020-09-25,1.3510162716478438,1.343146165349065,1.3322194632730608,1.308090919395486,1.5998320036650817,1.058684681459227,1.2672747326231828
2020-09-28,1.3757750142558596,1.367714141688496,1.3566634967775972,1.332130357933768,1.6297394651375026,1.0778054480445824,1.288323374487452
2020-09-29,1.3669430992173193,1.3586970457447585,1.3482074875300516,1.3241535155861204,1.6244935617371397,1.0683668809381004,1.2813071605326958
2020-09-30,1.3774024483136915,1.3691144438317937,1.3584915907287085,1.3342097588794561,1.6361649116178862,1.0769184424792315,1.2910219183133256
2020-10-01,1.384961801507984,1.376229263100137,1.3664521281979038,1.3427018910788104,1.656252048734397,1.0774061434166076,1.299310302931762
2020-10-02,1.373993847870101,1.3661129163209542,1.3545496406450899,1.3295613265165283,1.6192909865130325,1.0803612194807188,1.2869741025724364
2020-10-05,1.4004353680383042,1.3923325726139064,1.3807328678321427,1.355406186625123,1.6527951569260866,1.1000093513787668,1.3097960732382288
2020-10-06,1.3837164969131825,1.3759236022265766,1.3638932654522018,1.338441393044409,1.626017315213452,1.0902949128372166,1.2911761208201569
2020-10-07,1.4081717975805097,1.40022297387398,1.3880280024654088,1.3621613815468607,1.6553188129028225,1.1092919770626013,1.3136511358507783
2020-10-08,1.4221935635583112,1.4143628777959865,1.4014357839045362,1.374860436332441,1.6643361520174345,1.1239323619699628,1.3252934249397619
2020-10-09,1.4318452449706207,1.4236078218651302,1.4117559928286219,1.3858475058999435,1.6894380892055239,1.1249445332055037,1.3371284671612444
2020-10-12,1.4531454907844399,1.4443282354980858,1.4338532416780678,1.408676898104557,1.732647847253253,1.1332354449554576,1.358639716537689
2020-10-13,1.4434588045869592,1.4345390138005936,1.4246712785705529,1.4000319293859502,1.7269269651163213,1.1230679775335533,1.3497730725300732
2020-10-14,1.4370764601325616,1.4283068062297581,1.4181118496175058,1.3933257480054466,1.7152390297511486,1.1199099256682272,1.3412919347832968
2020-10-15,1.4373099453600355,1.4287739167575233,1.41777886628526,1.3924507645484507,1.707116526714889,1.1238066851880528,1.3396342578587779
2020-10-16,1.4359060305246905,1.4275163513909042,1.4160566565293664,1.390437265356114,1.7005621566723912,1.1248713988128263,1.3388246947114322
2020-10-19,1.4148264006068652,1.4066339585412073,1.395084633805666,1.369671767868798,1.6729938715313768,1.109508197819169,1.3184699641175048
2020-10-20,1.4189609560530088,1.410740944144583,1.3991753976061065,1.373696434199598,1.6779870668652037,1.1127171690867552,1.3237513998964061
2020-10-21,1.4128512889376037,1.404536127545871,1.3935026176480032,1.368424071962093,1.6750794405645013,1.1061038884178838,1.3212456091988733
2020-10-22,1.4215108168903619,1.4135486821874448,1.400950598260162,1.374825912610189,1.672166587977816,1.1183766084573088,1.3284931269076379
2020-10-23,1.424550962416741,1.4165828153263607,1.4039195687391224,1.377712494124566,1.675330895508051,1.1209565420131165,1.333003550164861
2020-10-26,1.3953122814073122,1.3874018774545236,1.375406379051343,1.3499618006495866,1.644114125796419,1.0966856166286247,1.3083697000718777
2020-10-27,1.3868833045072926,1.3783924503770724,1.3688909610433975,1.3449200771696248,1.6526602131341384,1.0827934388280842,1.3038592768146544
2020-10-28,1.3404600310013701,1.3325938845753613,1.3220779501549904,1.2981881888185653,1.5872482484197656,1.0504026217860016,1.259294753014251
2020-10-29,1.355566709585743,1.3474164777892867,1.3375875831513708,1.3138513164076804,1.6109576345049001,1.060059325218391,1.2720935608857515
2020-10-30,1.3443294275040425,1.3369811997874799,1.3241826679106674,1.299059248518457,1.575920274518053,1.0592455048264202,1.258832145497917
2020-11-02,1.363108071063531,1.3562361043224882,1.3408079874727583,1.3140950039499792,1.581315040254585,1.0801395834081036,1.2729416746629245
2020-11-03,1.3876417487411437,1.3806555741608126,1.364917735103971,1.3377051068078927,1.6095145556914099,1.0996908437397712,1.295416689693546
2020-11-04,1.405962081784815,1.397421468683268,1.3881305151846721,1.363785120397331,1.6734893527360537,1.0988597943728171,1.324368209911254
2020-11-05,1.4373063883704362,1.4283371519920463,1.41999485475937,1.3956757136553157,1.7185476710535208,1.120664465825523,1.3501971294165815
2020-11-06,1.4336749200817145,1.424492827595913,1.417412317623317,1.3937759420658997,1.7228197896008577,1.1148277571869365,1.3498887244070787
2020-11-09,1.4629519249561114,1.454954756637994,1.439948027190938,1.4118725304666147,1.7026835960974929,1.1568073134092594,1.3668509999047906
2020-11-10,1.4685888499636988,1.4615063442345897,1.4412240576798736,1.4104589965927192,1.6742396074173558,1.1738158904010834,1.3648463673451003
2020-11-11,1.477726351634558,1.4698945440813866,1.4533196175665997,1.424203592726289,1.709068124764514,1.1722746094208398,1.374985182016396
2020-11-12,1.4585030501249179,1.4504656348510891,1.4357545327969063,1.4077957918262687,1.697100233890595,1.1534727464078722,1.3616466653772252
2020-11-13,1.4828996216820778,1.4751315875476505,1.45796623281812,1.4284996336100182,1.7117173552785314,1.1774651338736342,1.3804979215534643
2020-11-16,1.507522922594252,1.5000200888956399,1.48036370518094,1.449377474390099,1.7265908586624938,1.2016517013105026,1.3977300514308526
2020-11-17,1.5028243599392022,1.4953768610863638,1.4756098486696494,1.444639573764079,1.7201570823303647,1.1982731934607196,1.390212679334094
2020-11-18,1.4866671092012944,1.4792524240760878,1.4599636126454438,1.4294491152157502,1.703262952138533,1.1848419530742738,1.3734817075987078
2020-11-19,1.4937147153927703,1.4861325447929892,1.4676521683866663,1.43741129793253,1.7169636715916414,1.1885107023049586,1.3792643015154522
2020-11-20,1.4859593704157301,1.4784990521851304,1.4593768258004296,1.4289448060384502,1.7031697131060008,1.1840582224119662,1.3698193981144988
2020-11-23,1.5017096425709635,1.4944006100865364,1.4725872982713835,1.4406381423202534,1.704130109002187,1.2027693093762237,1.3780306814815992
2020-11-24,1.5309802560136287,1.5236521756172678,1.499763291583939,1.466392285149424,1.7257635119349393,1.2305040975874793,1.4002358421283856
2020-11-25,1.526393555261847,1.5189823508379805,1.496894271614706,1.4644636186328317,1.7329092466128286,1.2221722139606213,1.3980770070660233
2020-11-27,1.5291634745082858,1.52169357666651,1.5007017279934796,1.4687701226731493,1.7444392642379747,1.2212284264227435,1.4019706203042406
2020-11-30,1.5183724039755806,1.5109904188872676,1.4923592862558244,1.4617818092942263,1.7500069712768624,1.2057095935353301,1.3957639694968305
2020-12-01,1.5356627781968177,1.5281824863081135,1.509372614170384,1.4784576503704012,1.7700047100555159,1.219440864706513,1.411030017444355
2020-12-02,1.5400783500682051,1.5324623676434017,1.512913100018275,1.4815140176449155,1.768099743314686,1.225795108011311,1.4139984156540635
