method,config_id,cost_bps,n_days,start_date,end_date,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,annual_turnover,avg_g_weight,selection_score,final_wealth,ann_excess_vs_50_50,ann_excess_vs_100_g,max_dd_diff_vs_50_50,max_dd_diff_vs_100_g,alpha,lambda_stress,lambda_crowded,max_tilt,tau_weight,eta
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.05,10,2233,2017-06-28,2026-05-15,3.565610350059691,0.1869329924823635,0.19250932296463433,0.9870002098091183,1.186088650755363,-0.32073817542622207,0.5828211507219315,3.3050204039118376,0.47178419901775637,0.701834862385321,4.565610350059691,0.013125348313871042,-0.031227185188168728,0.015129379764783013,0.022717163203328616,0.5,0.5,0.05,0.4,1.0,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.05,20,2233,2017-06-28,2026-05-15,3.433875054547612,0.18301768183900058,0.1925146423163302,0.969805306786041,1.1611417620232036,-0.3210642074763338,0.5700345213737072,3.3050204039118376,0.47178419901775637,,4.433875054547612,0.009820327909959204,-0.03453220559208058,0.014803347714671289,0.022391131153216892,0.5,0.5,0.05,0.4,1.0,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.10,0,2233,2017-06-28,2026-05-15,3.7121101941942323,0.19117112173442985,0.19424248810742753,0.9982574544493453,1.2051398196191656,-0.31457351854061943,0.6077152413252002,5.181128975776483,0.4717869734949269,,4.712110194194232,0.0170226178815935,-0.027329915620446284,0.02129403665038565,0.028881820088931254,0.5,0.5,0.05,0.4,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.10,5,2233,2017-06-28,2026-05-15,3.605241155562674,0.1880912517186495,0.19424235117794195,0.9849213936917433,1.185934136133488,-0.3147462515329109,0.5975964790766762,5.181128975776483,0.4717869734949269,,4.605241155562674,0.014432053393705263,-0.029920480108334518,0.02112130365809417,0.028709087096639774,0.5,0.5,0.05,0.4,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.10,10,2233,2017-06-28,2026-05-15,3.5007939901131877,0.18501928910132737,0.19424232024272148,0.9715847839565903,1.1669643023710046,-0.3149189433908294,0.587514003156392,5.181128975776483,0.4717869734949269,0.6472477064220183,4.500793990113188,0.011841488905817018,-0.032511044596222755,0.02094861180017571,0.028536395238721313,0.5,0.5,0.05,0.4,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.10,20,2233,2017-06-28,2026-05-15,3.2989471513847226,0.17889900547653315,0.19424257635510486,0.9449100048844739,1.1291425023971813,-0.31526420374048847,0.5674574003453778,5.181128975776483,0.4717869734949269,,4.298947151384723,0.00666035993004054,-0.03769217357199924,0.020603351450516616,0.02819113488906222,0.5,0.5,0.05,0.4,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.50_eta0.03,0,2233,2017-06-28,2026-05-15,3.5391077934712554,0.18615343553027075,0.1918318789258747,0.9864147392252617,1.1837938650538682,-0.32639873138566966,0.570325242196832,1.7907434273585496,0.48501289185080015,,4.539107793471255,0.012344398983324293,-0.03200813451871548,0.009468823805335425,0.017056607243881028,0.5,0.5,0.05,0.4,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.50_eta0.03,5,2233,2017-06-28,2026-05-15,3.5032400253264875,0.1850919508986304,0.19183401255581262,0.98173633863435,1.1769782658360588,-0.32652345230662916,0.5668565292664358,1.7907434273585496,0.48501289185080015,,4.5032400253264875,0.011449027269645015,-0.032903506232394776,0.009344102884375927,0.01693188632292153,0.5,0.5,0.05,0.4,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.50_eta0.03,10,2233,2017-06-28,2026-05-15,3.4676554793111647,0.1840314101172842,0.1918361562815951,0.9770579906911051,1.1703600424969194,-0.32664815117840673,0.5633933927174473,1.7907434273585496,0.48501289185080015,0.5986238532110092,4.467655479311165,0.010553655555965746,-0.03379887794607404,0.009219404012598353,0.016807187451143957,0.5,0.5,0.05,0.4,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.50_eta0.03,20,2233,2017-06-28,2026-05-15,3.397327132085519,0.18191315677070108,0.1918404740193383,0.967701455701824,1.1571379306744063,-0.32689748278926756,0.556483810210219,1.7907434273585496,0.48501289185080015,,4.397327132085519,0.008762912128607194,-0.03558962137343257,0.008970072401737528,0.01655785584028313,0.5,0.5,0.05,0.4,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.50_eta0.05,0,2233,2017-06-28,2026-05-15,3.5867054609496316,0.18755062843773906,0.19273753702127663,0.9887761515218512,1.189537821702675,-0.32150718492370045,0.5833481714638765,2.6308716652247095,0.48490067190882746,,4.586705460949632,0.013692886267263874,-0.03065964723477591,0.014360370267304634,0.021948153705850237,0.5,0.5,0.05,0.4,1.5,0.05
