model_id,sample_type,horizon_days,focus_variable,n,start_date,end_date,r2,adj_r2,rmse,robust_se
step2_step3_interaction_with_main_controls,daily_hac,126,ce_x_lqs,2111,2017-06-22,2025-11-12,0.276214190291863,0.2717272014858517,0.09397114255423422,hac
step3_rate_residual_incremental,daily_hac,126,ce_x_lqs,2111,2017-06-22,2025-11-12,0.2491134543044915,0.24481858369040854,0.09401666292751165,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cg_x_hys,2111,2017-06-22,2025-11-12,0.31943807703066607,0.3152190474652863,0.09112201160333754,hac
step3_rate_residual_incremental,daily_hac,126,cg_x_hys,2111,2017-06-22,2025-11-12,0.2949329486596175,0.2909001533230662,0.09110304243377162,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cg_x_hyr,2111,2017-06-22,2025-11-12,0.27090545603132044,0.26638555661711305,0.09431513686739322,hac
step3_rate_residual_incremental,daily_hac,126,cg_x_hyr,2111,2017-06-22,2025-11-12,0.24467690567112244,0.24035665918306404,0.09429399856452692,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cg_x_lqs,2111,2017-06-22,2025-11-12,0.27946825219143023,0.27500143639671804,0.09375966259525309,hac
step3_rate_residual_incremental,daily_hac,126,cg_x_lqs,2111,2017-06-22,2025-11-12,0.25355485581575277,0.24928538883281137,0.09373820205576094,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hys_x_hyr,2111,2017-06-22,2025-11-12,0.26970386063140006,0.2651765121279228,0.09439282362333604,hac
step3_rate_residual_incremental,daily_hac,126,hys_x_hyr,2111,2017-06-22,2025-11-12,0.24343699147677744,0.23910965301048637,0.0943713618319151,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hys_x_lqs,2111,2017-06-22,2025-11-12,0.27141532938378976,0.26689859084396583,0.09428215267777655,hac
step3_rate_residual_incremental,daily_hac,126,hys_x_lqs,2111,2017-06-22,2025-11-12,0.24500143617809145,0.240683045917909,0.0942737393091735,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hyr_x_lqs,2111,2017-06-22,2025-11-12,0.2714100563495554,0.26689328512043964,0.09428249385440247,hac
step3_rate_residual_incremental,daily_hac,126,hyr_x_lqs,2111,2017-06-22,2025-11-12,0.24520606401370393,0.24088884417012169,0.09426096290174223,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_stress_pos_x_credit_relief_pos,2111,2017-06-22,2025-11-12,0.2842778420979194,0.27984084254964714,0.0934462131379597,hac
step3_rate_residual_incremental,daily_hac,126,credit_stress_pos_x_credit_relief_pos,2111,2017-06-22,2025-11-12,0.2570278107763294,0.2527782081687584,0.09351988185737363,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2872419918223341,0.2828233680234262,0.09325250951639232,hac
step3_rate_residual_incremental,daily_hac,126,credit_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.26140278261046535,0.2571782036740142,0.09324413066004061,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_stress_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.2816535677188996,0.2772002994214965,0.0936173718215801,hac
step3_rate_residual_incremental,daily_hac,126,credit_stress_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.2551469062219105,0.2508865453423409,0.09363818425605668,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_stress_pos_x_drawdown_pos,2111,2017-06-22,2025-11-12,0.29378880023309806,0.28941076227555407,0.09282325113957145,hac
step3_rate_residual_incremental,daily_hac,126,credit_stress_pos_x_drawdown_pos,2111,2017-06-22,2025-11-12,0.2678106806331422,0.263622753162979,0.09283876731782043,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hy_stress_pos_x_hy_relief_pos,2111,2017-06-22,2025-11-12,0.27455223125464545,0.2700549394121611,0.09407896909438089,hac
step3_rate_residual_incremental,daily_hac,126,hy_stress_pos_x_hy_relief_pos,2111,2017-06-22,2025-11-12,0.24815198572574582,0.24385161576802838,0.09407683523327781,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hy_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.28474285709217295,0.2803087403264115,0.09341585153029257,hac
step3_rate_residual_incremental,daily_hac,126,hy_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2578799962167523,0.2536352678824344,0.0934662330473702,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hy_stress_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.27225341767950006,0.2677418747275847,0.09422791086615516,hac
step3_rate_residual_incremental,daily_hac,126,hy_stress_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.2452407861303979,0.240923764888055,0.0942587947750265,hac
step2_step3_interaction_with_main_controls,daily_hac,126,ig_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2698347811803662,0.26530824429688726,0.09438436232008858,hac
step3_rate_residual_incremental,daily_hac,126,ig_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.24354261880760575,0.2392158845014528,0.09436477378644127,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_widening_pos_x_vix_spike_pos,2111,2017-06-22,2025-11-12,0.2794249088831606,0.2749578243888742,0.09376248259094269,hac
step3_rate_residual_incremental,daily_hac,126,credit_widening_pos_x_vix_spike_pos,2111,2017-06-22,2025-11-12,0.251785138498144,0.2475055492045204,0.09384925637207177,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_widening_pos_x_rate_headwind_pos,2111,2017-06-22,2025-11-12,0.27086665300235147,0.2663465130352701,0.09431764659972244,hac
step3_rate_residual_incremental,daily_hac,126,credit_widening_pos_x_rate_headwind_pos,2111,2017-06-22,2025-11-12,0.24459731839053633,0.24027661668447642,0.09429896624345853,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_ext_pos_x_credit_stress_pos,2111,2017-06-22,2025-11-12,0.29732819130852817,0.2929720952126822,0.09259035306093186,hac
step3_rate_residual_incremental,daily_hac,126,growth_ext_pos_x_credit_stress_pos,2111,2017-06-22,2025-11-12,0.2718329629337686,0.2676680418447338,0.09258341123361992,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_ext_pos_x_hy_stress_pos,2111,2017-06-22,2025-11-12,0.3090441744935516,0.3047607096716233,0.09181520675949076,hac
step3_rate_residual_incremental,daily_hac,126,growth_ext_pos_x_hy_stress_pos,2111,2017-06-22,2025-11-12,0.28354911716478015,0.2794512093506607,0.09183556067073796,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_weak_pos_x_credit_relief_pos,2111,2017-06-22,2025-11-12,0.2709607996229332,0.2664412433020453,0.09431155719619785,hac
step3_rate_residual_incremental,daily_hac,126,growth_weak_pos_x_credit_relief_pos,2111,2017-06-22,2025-11-12,0.2446509364898265,0.24033054146498278,0.09429561953766724,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_weak_pos_x_hy_relief_pos,2111,2017-06-22,2025-11-12,0.2697515113141954,0.265224458213139,0.09438974408092407,hac
step3_rate_residual_incremental,daily_hac,126,growth_weak_pos_x_hy_relief_pos,2111,2017-06-22,2025-11-12,0.24347936670545745,0.23915227061416355,0.09436871891652585,hac
step2_step3_interaction_with_main_controls,daily_hac,126,drawdown_pos_x_credit_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2807143964293576,0.2762553058969692,0.0936785498444183,hac
step3_rate_residual_incremental,daily_hac,126,drawdown_pos_x_credit_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2548122442872085,0.2505499692307006,0.09365921767661939,hac
step2_step3_interaction_with_main_controls,daily_hac,126,drawdown_pos_x_credit_stress_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.27693856249358306,0.27245606431161673,0.09392410714517203,hac
step3_rate_residual_incremental,daily_hac,126,drawdown_pos_x_credit_stress_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.25048776165951225,0.24620075171666866,0.09393058669749843,hac
step2_step3_interaction_with_main_controls,daily_hac,126,high_vix_pos_x_credit_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.28616672586406466,0.2817414361340851,0.09332282332492232,hac
step3_rate_residual_incremental,daily_hac,126,high_vix_pos_x_credit_stress_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2603286554988028,0.2560979328419799,0.09331190756138075,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_stress_pos_x_credit_relief_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.2711141159475817,0.2665955100855496,0.09430163985457968,hac
step3_rate_residual_incremental,daily_hac,126,credit_stress_pos_x_credit_relief_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.24476634192289337,0.2404466069863227,0.09428841582019096,hac
step2_step3_interaction_with_main_controls,daily_hac,126,hy_stress_pos_x_hy_relief_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2767513798367509,0.27226772124727916,0.09393626366834738,hac
step3_rate_residual_incremental,daily_hac,126,hy_stress_pos_x_hy_relief_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2500791472417039,0.2457898001334582,0.09395618745511654,hac
step2_step3_interaction_with_main_controls,daily_hac,126,credit_widening_pos_x_vix_spike_pos_x_rate_headwind_pos,2111,2017-06-22,2025-11-12,0.27472185880410394,0.27022561853917937,0.0940679694617088,hac
step3_rate_residual_incremental,daily_hac,126,credit_widening_pos_x_vix_spike_pos_x_rate_headwind_pos,2111,2017-06-22,2025-11-12,0.24860915633322211,0.24431140126935114,0.09404822858462662,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_ext_pos_x_credit_stress_pos_x_rate_headwind_pos,2111,2017-06-22,2025-11-12,0.2706869587120375,0.26616570476032386,0.09432926813544161,hac
step3_rate_residual_incremental,daily_hac,126,growth_ext_pos_x_credit_stress_pos_x_rate_headwind_pos,2111,2017-06-22,2025-11-12,0.24443154442190562,0.2401098945329938,0.09430931268298964,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_ext_pos_x_hy_stress_pos_x_vix_spike_pos,2111,2017-06-22,2025-11-12,0.27649752889314105,0.272012296597295,0.09395274743097123,hac
step3_rate_residual_incremental,daily_hac,126,growth_ext_pos_x_hy_stress_pos_x_vix_spike_pos,2111,2017-06-22,2025-11-12,0.2496036654502264,0.24531159871304942,0.09398596884940225,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_weak_pos_x_credit_relief_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2710673583393761,0.2665484626113894,0.0943046645039208,hac
step3_rate_residual_incremental,daily_hac,126,growth_weak_pos_x_credit_relief_pos_x_vix_relief_pos,2111,2017-06-22,2025-11-12,0.2447523461589005,0.24043253117029562,0.0942892894784868,hac
step2_step3_interaction_with_main_controls,daily_hac,126,growth_weak_pos_x_hy_relief_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.28782088320075194,0.2834058481419106,0.09321463267834221,hac
step3_rate_residual_incremental,daily_hac,126,growth_weak_pos_x_hy_relief_pos_x_rate_relief_pos,2111,2017-06-22,2025-11-12,0.2613220919271162,0.2570970514614943,0.09324922391449693,hac
step1_bond_credit_main_effects,nonoverlap,126,,17,2017-06-22,2025-07-01,0.7690714446349443,0.07628577853977703,0.11846505003267016,nonoverlap_ols
rate_only,nonoverlap,126,,18,2016-12-20,2025-07-01,0.01765916296959169,-0.04373713934480872,0.12329707822503728,nonoverlap_ols
