date,Joint 2017-06-28,Joint 2018-01-02,Joint 2018-06-28,Joint 2019-01-02,Joint 2020-01-02,Joint 2021-01-04,Joint 2022-01-03,Joint 2018-07-30,Joint 2018-08-29,Joint 2018-09-28,Joint 2018-10-29,50/50 G-D Buy & Hold,100% G Buy & Hold,SPY Buy & Hold
2024-08-26,1.35475981011793,1.35475981011793,1.35475981011793,1.3357743460215112,1.3357743460215112,1.3413005114022583,1.3413005114022583,1.3656262691952368,1.340155747475956,1.3353920302443831,1.3643125520903863,1.238480343990118,1.215407140050174,1.218775570876307
2024-08-27,1.3564566876948676,1.3564566876948676,1.3564566876948676,1.3374474437312927,1.3374474437312927,1.3429805308010734,1.3429805308010734,1.3673367573403439,1.3418343330233808,1.3370646490921076,1.3660213947651443,1.240295929820539,1.2201038233354575,1.2204490265191492
2024-08-28,1.3475903031793925,1.3475903031793925,1.3475903031793925,1.3287053118129395,1.3287053118129395,1.3342022322450655,1.3342022322450655,1.3583992560086025,1.3330635265091904,1.3283250192842107,1.3570924912091187,1.2317703880079356,1.2057603265120709,1.2133640065267082
2024-08-29,1.3476224821519631,1.3476224821519631,1.3476224821519631,1.3287370398327112,1.3287370398327112,1.334234091525244,1.334234091525244,1.3584316930870646,1.3330953585983298,1.3283567382230155,1.3571248970834762,1.231569764190768,1.2013497868352965,1.2134726724786085
2024-08-30,1.3606202900369524,1.3606202900369524,1.3606202900369524,1.3415526977800587,1.3415526977800587,1.3471027684914783,1.3471027684914783,1.3715337557236507,1.3459530524947414,1.3411687281644291,1.370214355683231,1.2435495706757398,1.214812452335958,1.225056462832231
2024-09-03,1.327767380016093,1.327767380016093,1.327767380016093,1.3091601850480807,1.3091601850480807,1.3145762463117312,1.3145762463117312,1.3384173341934846,1.3134542908272158,1.3087854865857078,1.337129791777949,1.2127169611398312,1.1708655970089314,1.1998459622487891
2024-09-04,1.3245595483595962,1.3245595483595962,1.3245595483595962,1.3059973076132008,1.3059973076132008,1.311400283894469,1.311400283894469,1.3351837726835023,1.3103086892582652,1.3056235144069799,1.3338993409177549,1.2097769244225276,1.167801623619206,1.197390111761585
2024-09-05,1.319474771169465,1.319474771169465,1.319474771169465,1.3009837879655954,1.3009837879655954,1.3063660230649456,1.3063660230649456,1.3300582107558545,1.304640560656783,1.3006114296931013,1.3287787097230086,1.2052836974371604,1.1675708358721042,1.1944778642812823
2024-09-06,1.2956942088650252,1.2956942088650252,1.2956942088650252,1.2775364840058832,1.2775364840058832,1.282821716434236,1.282821716434236,1.3060869057786644,1.2821105925449645,1.2771708366529855,1.30483046487148,1.1835606938076655,1.139799670977704,1.1743746633838934
2024-09-09,1.3105334889783162,1.3105334889783162,1.3105334889783162,1.2921678079798617,1.2921678079798617,1.2975135709284034,1.2975135709284034,1.3210452109980173,1.2964865631698108,1.2917979729540894,1.3197743803695234,1.1970967791256182,1.154943875331723,1.1875232434306775
