date,Expanding 2017-06-28,Expanding 2018-01-02,Expanding 2018-06-28,Expanding 2019-01-02,Expanding 2020-01-02,Expanding 2021-01-04,Expanding 2022-01-03,Expanding 2018-07-30,Expanding 2018-08-29,Expanding 2018-09-28,Expanding 2018-10-29
2022-05-16,0.8999712650315218,0.8999712650315218,0.8999712650315218,0.899911138193797,0.8999111381937963,0.8998648395444917,0.899864839544492,0.9094436257122557,0.900197627560946,0.8999315718185913,0.9084112654158626
2022-05-17,0.9186843511160885,0.9186843511160885,0.9186843511160885,0.9186229740621245,0.9186229740621238,0.9185757127258494,0.9185757127258497,0.9274990512555475,0.9189154203974549,0.918643832562906,0.9261387485434395
2022-05-18,0.8850059067432282,0.8850059067432282,0.8850059067432282,0.8849467797370583,0.8849467797370577,0.8849012509744171,0.8849012509744175,0.8950858205548037,0.8852285051565218,0.8849668735770971,0.8944280355969367
2022-05-19,0.8773832927481374,0.8773832927481374,0.8773832927481374,0.8773246750067546,0.8773246750067542,0.8772795383863363,0.8772795383863367,0.8869701353895622,0.877603973906679,0.8773445957772297,0.8861404803535086
2022-05-20,0.8785303536483785,0.8785303536483785,0.8785303536483785,0.8784716592721661,0.8784716592721655,0.8784264636416745,0.8784264636416748,0.8883954572543136,0.8787513233179168,0.8784916060863749,0.8877205463167767
2022-05-23,0.8943603125570936,0.8943603125570936,0.8943603125570936,0.8943005605855917,0.8943005605855913,0.8942545505894147,0.894254550589415,0.9041360465328295,0.8945852638087985,0.8943208668150989,0.9033026077306044
2022-05-24,0.8891618578540443,0.8891618578540443,0.8891618578540443,0.8891024531899007,0.8891024531899,0.8890567106260745,0.8890567106260748,0.9008614539697454,0.8893855015802743,0.8891226413897805,0.9013670111960483
2022-05-25,0.8998361286289636,0.8998361286289636,0.8998361286289636,0.8997760108196654,0.899776010819665,0.8997297191223965,0.8997297191223969,0.9115503617647284,0.9000624571686163,0.8997964413762211,0.9119824277426201
2022-05-26,0.9169163662381257,0.9169163662381257,0.9169163662381257,0.9168551073027549,0.9168551073027544,0.9168079369197304,0.9168079369197307,0.927861586233629,0.9171469908324843,0.9168759256618776,0.9275155736353267
2022-05-27,0.9392417779204945,0.9392417779204945,0.9392417779204945,0.9391790274303846,0.9391790274303841,0.9391307085257948,0.939130708525795,0.9491103000912169,0.9394780178459811,0.939200352682453,0.9476074159846556
2022-05-31,0.9325487360454561,0.9325487360454561,0.9325487360454561,0.9324864327156708,0.9324864327156702,0.9324384581318502,0.9324384581318507,0.9420912989815956,0.9327832925239848,0.9325076060038802,0.9403739472194935
