date,method,config_id,cost_bps,g_weight,d_weight,daily_turnover,score,score_z,gross_return,net_return,requested_start_date,actual_start_date,start_group
2025-12-16,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.29576940815702635,0.7042305918429737,0.004619390887008912,-0.39509475820097334,-0.23402895843172464,-0.0061490416423924206,-0.006153661033279429,2017-06-28,2018-06-28,annual
2025-12-17,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3002347383253757,0.6997652616746243,0.00893066033669876,-0.2806495925820091,0.011285601105792601,-0.0059711083019177436,-0.005980038962254442,2017-06-28,2018-06-28,annual
2025-12-18,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3105051294591266,0.6894948705408734,0.020540782267501778,-0.2505147039795347,0.07587804465465638,0.0028877977230895593,0.0028672569408220573,2017-06-28,2018-06-28,annual
2025-12-19,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32187319191597535,0.6781268080840246,0.022736124913697475,-0.397660162241901,-0.2396214899505185,0.007136842692497377,0.00711410656758368,2017-06-28,2018-06-28,annual
2025-12-22,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3249010773416977,0.6750989226583023,0.006055770851444708,-0.43179393959613804,-0.3127584028259531,0.006141008584106609,0.0061349528132551645,2017-06-28,2018-06-28,annual
2025-12-23,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32608241258658405,0.673917587413416,0.002362670489772678,-0.44756780208229874,-0.3465098097168269,0.0020729863355072303,0.0020706236650174575,2017-06-28,2018-06-28,annual
2025-12-24,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3264463759999009,0.6735536240000991,0.0007279268266336958,-0.48644230429130497,-0.4298116872129851,0.003660622591968916,0.0036598946651422823,2017-06-28,2018-06-28,annual
2025-12-26,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32499495917675664,0.6750050408232433,0.0029028336462885163,-0.5369759914420515,-0.5381106105508269,6.976059232978991e-05,6.685775868350139e-05,2017-06-28,2018-06-28,annual
2025-12-29,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32145630028451666,0.6785436997154833,0.007077317784479953,-0.5430675825637502,-0.5510193461845316,-0.002719662210641738,-0.002726739528426218,2017-06-28,2018-06-28,annual
2025-12-30,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.31785139025961046,0.6821486097403895,0.00720982004981241,-0.539849837738723,-0.5439460901802131,-0.000724004693852137,-0.0007312145139019494,2017-06-28,2018-06-28,annual
2025-12-31,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3145595908636105,0.6854404091363895,0.006583598791999878,-0.4417823818032091,-0.33327213111936216,-0.007568875688107566,-0.007575459286899565,2017-06-28,2018-06-28,annual
2026-01-02,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.31579516480198705,0.684204835198013,0.002471147876753066,-0.5029990699816715,-0.46462266893622145,0.005463252933105233,0.00546078178522848,2017-06-28,2018-06-28,annual
2026-01-05,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3141592987703957,0.6858407012296043,0.003271732063182653,-0.5390615110796799,-0.5419288858174729,0.00574896162823558,0.005745689896172398,2017-06-28,2018-06-28,annual
2026-01-06,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.31109016701459435,0.6889098329854056,0.006138263511602737,-0.5399698173805747,-0.5437161596307254,0.007163006995105133,0.007156868731593531,2017-06-28,2018-06-28,annual
2026-01-07,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30814076354963615,0.6918592364503638,0.0058988069299164,-0.49383643747454165,-0.44445518395818184,-0.006170347698645987,-0.006176246505575904,2017-06-28,2018-06-28,annual
2026-01-08,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30730046239296677,0.6926995376070333,0.0016806023133387749,-0.49114711059085,-0.4385531313579354,0.004277933515595282,0.0042762529132819435,2017-06-28,2018-06-28,annual
2026-01-09,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30662432882579904,0.693375671174201,0.0013522671343354498,-0.4872597414407245,-0.4300776767681366,0.006125031471563236,0.006123679204428901,2017-06-28,2018-06-28,annual
2026-01-12,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3061584568280677,0.6938415431719323,0.0009317439954626971,-0.4794458325013549,-0.4131641437191887,0.0009711721885135012,0.0009702404445180385,2017-06-28,2018-06-28,annual
2026-01-13,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30607163367400625,0.6939283663259938,0.00017364630812288784,-0.470528930468891,-0.3938820586731715,-0.00010756225541796278,-0.00010773590172608567,2017-06-28,2018-06-28,annual
2026-01-14,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.306400499904592,0.693599500095408,0.0006577324611715119,-0.3201732743612683,-0.07045490763527221,0.0008526282005972365,0.000851970468136065,2017-06-28,2018-06-28,annual
2026-01-15,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.31432201086578015,0.6856779891342198,0.0158430219223763,-0.3292583487550337,-0.08998007971953392,0.002437454306380134,0.0024216112844577574,2017-06-28,2018-06-28,annual
2026-01-16,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3213624596995334,0.6786375403004665,0.014080897667506531,-0.34757980120977455,-0.129376642721001,-0.0014031174125223227,-0.0014171983101898293,2017-06-28,2018-06-28,annual
2026-01-20,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3270778468599742,0.6729221531400258,0.011430774320881576,-0.3253370292623776,-0.08148099859801745,-0.016733889343786487,-0.01674532011810737,2017-06-28,2018-06-28,annual
2026-01-21,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3336914256525083,0.6663085743474917,0.013227157585068205,-0.31941298411192,-0.06871078507815086,0.01253226749194169,0.012519040334356623,2017-06-28,2018-06-28,annual
2026-01-22,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3402917829428577,0.6597082170571422,0.013200714580698825,-0.32716195741696497,-0.08537786248703479,0.00364288007804091,0.003629679363460211,2017-06-28,2018-06-28,annual
2026-01-23,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3461479184197691,0.6538520815802309,0.011712270953822768,-0.3416215959936629,-0.11649576619530963,-0.00046992383233396317,-0.00048163610328778595,2017-06-28,2018-06-28,annual
2026-01-26,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35094123217050266,0.6490587678294973,0.009586627501467104,-0.36773164400966823,-0.17270704577542884,0.00475203066170809,0.004742444034206623,2017-06-28,2018-06-28,annual
